set	map	mkr	phys	gen
PANY_femF1_rev	Mme_chr13	40585	4764765	41.43
PANY_femF1_rev	Mme_chr13	40588	4812950	41.43
PANY_femF1_rev	Mme_chr13	40589	4817187	41.43
PANY_femF1_rev	Mme_chr13	40592	4886138	41.43
PANY_femF1_rev	Mme_chr13	40593	4893256	41.43
PANY_femF1_rev	Mme_chr13	40595	4904734	41.43
PANY_femF1_rev	Mme_chr13	40596	4914783	41.43
PANY_femF1_rev	Mme_chr13	40598	4934454	41.43
PANY_femF1_rev	Mme_chr13	40614	5078814	41.43
PANY_femF1_rev	Mme_chr13	40619	5124014	42.16
PANY_femF1_rev	Mme_chr13	40620	5137853	42.16
PANY_femF1_rev	Mme_chr13	40621	5141436	42.16
PANY_femF1_rev	Mme_chr13	40633	5230273	42.89
PANY_femF1_rev	Mme_chr13	40636	5265440	42.89
PANY_femF1_rev	Mme_chr13	40643	5301344	42.89
PANY_femF1_rev	Mme_chr13	40644	5306334	42.89
PANY_femF1_rev	Mme_chr13	40646	5341820	42.16
PANY_femF1_rev	Mme_chr13	40650	5390463	42.89
PANY_femF1_rev	Mme_chr13	40654	5426465	42.89
PANY_femF1_rev	Mme_chr13	40656	5492801	42.89
PANY_femF1_rev	Mme_chr13	40657	5492918	42.89
PANY_femF1_rev	Mme_chr13	40659	5521206	44.36
PANY_femF1_rev	Mme_chr13	40669	5588672	45.83
PANY_femF1_rev	Mme_chr13	40673	5593922	45.83
PANY_femF1_rev	Mme_chr13	40675	5611428	45.83
PANY_femF1_rev	Mme_chr13	40680	5645163	45.83
PANY_femF1_rev	Mme_chr13	40685	5706676	45.83
PANY_femF1_rev	Mme_chr13	40691	5798524	47.3
PANY_femF1_rev	Mme_chr13	40692	5798848	47.3
PANY_femF1_rev	Mme_chr13	40697	5853179	47.3
PANY_femF1_rev	Mme_chr13	40707	5950514	47.3
PANY_femF1_rev	Mme_chr13	40708	5951110	47.3
PANY_femF1_rev	Mme_chr13	40713	5981023	47.3
PANY_femF1_rev	Mme_chr13	40715	6004384	48.03
PANY_femF1_rev	Mme_chr13	40716	6037818	48.76
PANY_femF1_rev	Mme_chr13	40721	6063838	48.76
PANY_femF1_rev	Mme_chr13	40724	6081029	49.49
PANY_femF1_rev	Mme_chr13	40727	6098491	49.49
PANY_femF1_rev	Mme_chr13	40734	6146046	49.49
PANY_femF1_rev	Mme_chr13	40737	6164671	49.49
PANY_femF1_rev	Mme_chr13	40739	6186321	50.22
PANY_femF1_rev	Mme_chr13	40741	6194543	50.22
PANY_femF1_rev	Mme_chr13	40746	6213253	50.22
PANY_femF1_rev	Mme_chr13	40752	6265222	50.22
PANY_femF1_rev	Mme_chr13	40753	6294432	50.95
PANY_femF1_rev	Mme_chr13	40761	6352163	50.95
PANY_femF1_rev	Mme_chr13	40767	6369996	51.68
PANY_femF1_rev	Mme_chr13	40768	6370130	50.95
PANY_femF1_rev	Mme_chr13	40772	6419680	50.95
PANY_femF1_rev	Mme_chr13	40774	6452270	50.95
PANY_femF1_rev	Mme_chr13	40777	6486043	51.68
PANY_femF1_rev	Mme_chr13	40780	6493016	51.68
PANY_femF1_rev	Mme_chr13	40782	6500779	51.68
PANY_femF1_rev	Mme_chr13	40783	6500891	51.68
PANY_femF1_rev	Mme_chr13	40791	6547066	50.95
PANY_femF1_rev	Mme_chr13	40795	6571281	51.68
PANY_femF1_rev	Mme_chr13	40797	6572348	51.68
PANY_femF1_rev	Mme_chr13	40800	6581251	51.68
PANY_femF1_rev	Mme_chr13	40801	6586347	51.68
PANY_femF1_rev	Mme_chr13	40804	6590384	51.68
PANY_femF1_rev	Mme_chr13	40809	6611322	50.95
PANY_femF1_rev	Mme_chr13	40810	6614446	51.68
PANY_femF1_rev	Mme_chr13	40811	6616811	51.68
PANY_femF1_rev	Mme_chr13	40813	6621887	51.68
PANY_femF1_rev	Mme_chr13	40831	6708035	50.22
PANY_femF1_rev	Mme_chr13	40835	6735467	51.68
PANY_femF1_rev	Mme_chr13	40840	6771585	50.95
PANY_femF1_rev	Mme_chr13	40844	6781260	52.41
PANY_femF1_rev	Mme_chr13	40852	6831048	52.41
PANY_femF1_rev	Mme_chr13	40855	6871217	52.41
PANY_femF1_rev	Mme_chr13	40862	6911218	52.41
PANY_femF1_rev	Mme_chr13	40864	6931143	53.14
PANY_femF1_rev	Mme_chr13	40875	6980379	52.41
PANY_femF1_rev	Mme_chr13	40878	7005087	52.41
PANY_femF1_rev	Mme_chr13	40881	7008942	52.41
PANY_femF1_rev	Mme_chr13	40886	7042478	52.41
PANY_femF1_rev	Mme_chr13	40896	7113511	52.41
PANY_femF1_rev	Mme_chr13	40907	7227416	53.87
PANY_femF1_rev	Mme_chr13	40912	7276399	53.87
PANY_femF1_rev	Mme_chr13	40914	7302352	53.87
PANY_femF1_rev	Mme_chr13	40921	7448573	55.34
PANY_femF1_rev	Mme_chr13	40925	7528118	55.34
PANY_femF1_rev	Mme_chr13	40932	7606940	55.34
PANY_femF1_rev	Mme_chr13	40935	7639587	55.34
PANY_femF1_rev	Mme_chr13	40939	7686229	55.34
PANY_femF1_rev	Mme_chr13	40940	7694219	55.34
PANY_femF1_rev	Mme_chr13	40943	7746181	56.07
PANY_femF1_rev	Mme_chr13	40944	7747553	56.07
PANY_femF1_rev	Mme_chr13	40949	7762636	56.07
PANY_femF1_rev	Mme_chr13	40950	7762827	56.07
PANY_femF1_rev	Mme_chr13	40951	7765056	56.8
PANY_femF1_rev	Mme_chr13	40957	7829919	56.07
PANY_femF1_rev	Mme_chr13	40958	7835650	56.07
PANY_femF1_rev	Mme_chr13	40963	7854765	56.8
PANY_femF1_rev	Mme_chr13	40967	7886691	56.8
PANY_femF1_rev	Mme_chr13	40975	7949587	57.53
PANY_femF1_rev	Mme_chr13	41003	8123008	60.51
PANY_femF1_rev	Mme_chr13	41008	8134179	60.51
PANY_femF1_rev	Mme_chr13	41011	8156963	60.51
PANY_femF1_rev	Mme_chr13	41012	8171366	60.51
PANY_femF1_rev	Mme_chr13	41015	8180496	60.51
PANY_femF1_rev	Mme_chr13	41016	8196835	60.51
PANY_femF1_rev	Mme_chr13	41017	8196883	60.51
PANY_femF1_rev	Mme_chr13	41019	8197222	60.51
PANY_femF1_rev	Mme_chr13	41021	8213410	60.51
PANY_femF1_rev	Mme_chr13	41023	8235014	60.51
PANY_femF1_rev	Mme_chr13	41030	8280311	60.51
PANY_femF1_rev	Mme_chr13	41032	8295325	60.51
PANY_femF1_rev	Mme_chr13	41034	8296823	60.51
PANY_femF1_rev	Mme_chr13	41036	8351912	60.51
PANY_femF1_rev	Mme_chr13	41042	8384608	60.51
PANY_femF1_rev	Mme_chr13	41052	8423267	60.51
PANY_femF1_rev	Mme_chr13	41058	8461437	60.51
PANY_femF1_rev	Mme_chr13	41061	8466235	60.51
PANY_femF1_rev	Mme_chr13	41074	8554067	60.51
PANY_femF1_rev	Mme_chr13	41085	8590713	60.51
PANY_femF1_rev	Mme_chr13	41087	8606037	60.51
PANY_femF1_rev	Mme_chr13	41088	8610942	60.51
PANY_femF1_rev	Mme_chr13	41093	8654102	61.98
PANY_femF1_rev	Mme_chr13	41111	8844593	61.98
PANY_femF1_rev	Mme_chr13	41116	8866194	61.98
PANY_femF1_rev	Mme_chr13	41124	9017235	62.71
PANY_femF1_rev	Mme_chr13	41126	9031759	64.17
PANY_femF1_rev	Mme_chr13	41140	9275643	62.71
PANY_femF1_rev	Mme_chr13	41143	9285155	63.44
PANY_femF1_rev	Mme_chr13	41145	9307444	62.71
PANY_femF1_rev	Mme_chr13	41152	9421190	62.71
PANY_femF1_rev	Mme_chr13	41157	9465214	62.71
PANY_femF1_rev	Mme_chr13	41158	9478380	62.71
PANY_femF1_rev	Mme_chr13	41161	9492290	62.71
PANY_femF1_rev	Mme_chr13	41166	9529034	63.44
PANY_femF1_rev	Mme_chr13	41169	9545853	63.44
PANY_femF1_rev	Mme_chr13	41174	9571746	64.17
PANY_femF1_rev	Mme_chr13	41176	9587909	64.17
PANY_femF1_rev	Mme_chr13	41192	9781551	63.44
PANY_femF1_rev	Mme_chr13	41193	9783615	66.37
PANY_femF1_rev	Mme_chr13	41195	9826161	65.64
PANY_femF1_rev	Mme_chr13	41203	9893456	66.37
PANY_femF1_rev	Mme_chr13	41212	10019886	66.37
PANY_femF1_rev	Mme_chr13	41214	10068112	66.37
PANY_femF1_rev	Mme_chr13	41240	10307318	69.36
PANY_femF1_rev	Mme_chr13	41243	10314711	69.36
PANY_femF1_rev	Mme_chr13	41246	10323190	69.36
PANY_femF1_rev	Mme_chr13	41248	10372469	69.36
PANY_femF1_rev	Mme_chr13	41258	10418083	69.36
PANY_femF1_rev	Mme_chr13	41260	10421034	69.36
PANY_femF1_rev	Mme_chr13	41269	10559604	70.09
PANY_femF1_rev	Mme_chr13	41276	10594728	70.82
PANY_femF1_rev	Mme_chr13	41281	10639128	70.82
PANY_femF1_rev	Mme_chr13	41282	10643500	70.82
PANY_femF1_rev	Mme_chr13	41288	10652382	70.82
PANY_femF1_rev	Mme_chr13	41293	10683576	71.55
PANY_femF1_rev	Mme_chr13	41295	10689917	71.55
PANY_femF1_rev	Mme_chr13	41296	10690058	71.55
PANY_femF1_rev	Mme_chr13	41301	10712675	71.55
PANY_femF1_rev	Mme_chr13	41306	10751840	72.28
PANY_femF1_rev	Mme_chr13	41311	10804407	72.28
PANY_femF1_rev	Mme_chr13	41318	10832161	72.28
PANY_femF1_rev	Mme_chr13	41330	10896197	73.74
PANY_femF1_rev	Mme_chr13	41341	10959004	73.01
PANY_femF1_rev	Mme_chr13	41342	10959021	73.01
PANY_femF1_rev	Mme_chr13	41345	11018904	73.74
PANY_femF1_rev	Mme_chr13	41346	11021163	73.74
PANY_femF1_rev	Mme_chr13	41351	11030648	73.74
PANY_femF1_rev	Mme_chr13	41361	11117720	73.74
PANY_femF1_rev	Mme_chr13	41365	11176549	74.47
PANY_femF1_rev	Mme_chr13	41371	11266767	75.2
PANY_femF1_rev	Mme_chr13	41383	11423422	75.93
PANY_femF1_rev	Mme_chr13	41387	11471775	76.66
PANY_femF1_rev	Mme_chr13	41388	11509551	77.39
PANY_femF1_rev	Mme_chr13	41396	11616985	78.12
PANY_femF1_rev	Mme_chr13	41401	11676357	78.12
PANY_femF1_rev	Mme_chr13	41407	11832787	81.11
PANY_femF1_rev	Mme_chr13	41409	11843716	81.11
PANY_femF1_rev	Mme_chr13	41412	11888069	81.11
PANY_femF1_rev	Mme_chr13	41424	11951897	81.11
PANY_femF1_rev	Mme_chr13	41426	11956891	81.11
PANY_femF1_rev	Mme_chr13	41443	12164276	81.84
PANY_femF1_rev	Mme_chr13	41450	12228520	81.84
PANY_femF1_rev	Mme_chr13	41461	12322420	82.57
PANY_femF1_rev	Mme_chr13	41469	12452221	84.79
PANY_femF1_rev	Mme_chr13	41476	12484738	84.79
PANY_femF1_rev	Mme_chr13	41477	12503752	84.79
PANY_femF1_rev	Mme_chr13	41481	12520499	84.79
PANY_femF1_rev	Mme_chr13	41492	12551171	84.79
PANY_femF1_rev	Mme_chr13	41506	12631489	84.79
PANY_femF1_rev	Mme_chr13	41527	12741326	86.26
PANY_femF1_rev	Mme_chr13	41528	12746566	86.26
PANY_femF1_rev	Mme_chr13	41531	12777402	86.26
PANY_femF1_rev	Mme_chr13	41533	12783644	86.26
PANY_femF1_rev	Mme_chr13	41536	12816070	86.26
PANY_femF1_rev	Mme_chr13	41539	12846698	86.99
PANY_femF1_rev	Mme_chr13	41554	12972141	88.46
PANY_femF1_rev	Mme_chr13	41555	12984396	89.19
PANY_femF1_rev	Mme_chr13	41559	13033189	89.19
PANY_femF1_rev	Mme_chr13	41566	13101763	89.92
PANY_femF1_rev	Mme_chr13	41567	13104237	89.92
PANY_femF1_rev	Mme_chr13	41574	13338368	91.39
PANY_femF1_rev	Mme_chr13	41581	13419351	92.12
PANY_femF1_rev	Mme_chr13	41587	13511009	92.12
PANY_femF1_rev	Mme_chr13	41591	13553652	92.85
PANY_femF1_rev	Mme_chr13	41594	13577049	94.32
PANY_femF1_rev	Mme_chr13	41596	13582500	94.32
PANY_femF1_rev	Mme_chr13	41597	13604555	94.32
PANY_femF1_rev	Mme_chr13	41600	13616841	94.32
PANY_femF1_rev	Mme_chr13	41608	13641377	94.32
PANY_femF1_rev	Mme_chr13	41617	13706667	95.05
PANY_femF1_rev	Mme_chr13	41628	13797236	98.04
PANY_femF1_rev	Mme_chr13	41640	13875723	98.77
PANY_femF1_rev	Mme_chr13	41644	13919715	98.04
PANY_femF1_rev	Mme_chr13	41648	13955923	99.5
PANY_femF1_rev	Mme_chr13	41650	13970183	99.5
PANY_femF1_rev	Mme_chr13	41656	14029116	99.5
PANY_femF1_rev	Mme_chr13	41660	14094853	100.96
PANY_femF1_rev	Mme_chr13	41661	14106733	100.96
PANY_femF1_rev	Mme_chr13	41663	14124892	100.96
PANY_femF1_rev	Mme_chr13	41666	14145231	101.69
PANY_femF1_rev	Mme_chr13	41667	14146157	98.77
PANY_femF1_rev	Mme_chr13	41670	14154308	100.23
PANY_femF1_rev	Mme_chr13	41679	14175186	100.96
PANY_femF1_rev	Mme_chr13	41686	14248338	101.69
PANY_femF1_rev	Mme_chr13	41688	14250924	101.69
PANY_femF1_rev	Mme_chr13	41690	14273722	101.69
PANY_femF1_rev	Mme_chr13	41691	14276757	101.69
PANY_femF1_rev	Mme_chr13	41692	14277756	101.69
PANY_femF1_rev	Mme_chr13	41696	14320750	101.69
PANY_femF1_rev	Mme_chr13	41701	14340463	101.69
PANY_femF1_rev	Mme_chr13	41702	14341600	101.69
PANY_femF1_rev	Mme_chr13	41703	14354409	101.69
PANY_femF1_rev	Mme_chr13	41708	14391991	101.69
PANY_femF1_rev	Mme_chr13	41711	14423176	101.69
PANY_femF1_rev	Mme_chr13	41717	14574345	102.42
PANY_femF1_rev	Mme_chr13	41718	14581212	102.42
PANY_femF1_rev	Mme_chr13	41720	14597676	102.42
PANY_femF1_rev	Mme_chr13	41721	14606478	102.42
PANY_femF1_rev	Mme_chr13	41725	14680591	102.42
PANY_femF1_rev	Mme_chr13	41730	14805870	102.42
PANY_femF1_rev	Mme_chr13	41731	14834261	102.42
PANY_femF1_rev	Mme_chr13	41732	14845287	102.42
PANY_femF1_rev	Mme_chr13	41733	14845322	102.42
PANY_femF1_rev	Mme_chr13	41739	14914914	102.42
PANY_femF1_rev	Mme_chr13	41742	14925951	102.42
PANY_femF1_rev	Mme_chr13	41744	14929492	102.42
PANY_femF1_rev	Mme_chr13	41746	14980268	102.42
PANY_femF1_rev	Mme_chr13	41747	14988309	101.69
PANY_femF1_rev	Mme_chr13	41748	14998081	102.42
PANY_femF1_rev	Mme_chr13	41750	15004109	102.42
PANY_femF1_rev	Mme_chr13	41752	15038675	102.42
PANY_femF1_rev	Mme_chr13	41760	15185114	102.42
PANY_femF1_rev	Mme_chr13	41762	15265681	102.42
PANY_femF1_rev	Mme_chr13	41763	15266388	102.42
PANY_femF1_rev	Mme_chr13	41764	15274855	102.42
PANY_femF1_rev	Mme_chr13	41765	15283076	102.42
PANY_femF1_rev	Mme_chr13	41767	15324179	102.42
PANY_femF1_rev	Mme_chr13	41768	15328623	102.42
PANY_femF1_rev	Mme_chr13	41771	15390589	102.42
PANY_femF1_rev	Mme_chr13	41777	15796193	102.42
PANY_femF1_rev	Mme_chr13	41778	15873298	102.42
PANY_femF1_rev	Mme_chr13	41779	15912566	103.15
PANY_femF1_rev	Mme_chr13	41791	16984694	102.42
PANY_femF1_rev	Mme_chr13	41793	17228554	102.42
PANY_femF1_rev	Mme_chr13	41794	17232159	102.42
PANY_femF1_rev	Mme_chr13	41795	17269938	102.42
PANY_femF1_rev	Mme_chr13	41805	17698127	102.42
PANY_femF1_rev	Mme_chr13	41810	17827355	102.42
PANY_femF1_rev	Mme_chr13	41811	17829098	102.42
PANY_femF1_rev	Mme_chr13	41816	17883696	102.42
PANY_femF1_rev	Mme_chr13	41817	17912279	100.96
PANY_femF1_rev	Mme_chr13	41818	17924004	102.42
PANY_femF1_rev	Mme_chr13	41819	17930875	102.42
PANY_femF1_rev	Mme_chr13	41822	17945545	102.42
PANY_femF1_rev	Mme_chr13	41827	18089793	103.88
PANY_femF1_rev	Mme_chr13	41828	18099901	103.15
PANY_femF1_rev	Mme_chr13	41845	18238799	103.88
PANY_femF1_rev	Mme_chr13	41853	18299387	103.88
PANY_femF1_rev	Mme_chr13	41866	18471038	106.08
PANY_femF1_rev	Mme_chr13	41869	18530322	105.35
PANY_femF1_rev	Mme_chr13	41875	18568089	105.35
PANY_femF1_rev	Mme_chr13	41879	18653409	106.08
PANY_femF1_rev	Mme_chr13	41881	18687893	106.08
PANY_femF1_rev	Mme_chr13	41885	18722282	109.06
PANY_femF1_rev	Mme_chr13	41907	18951952	111.29
PANY_femF1_rev	Mme_chr13	41910	19004867	111.29
PANY_femF1_rev	Mme_chr13	41915	19037028	112.02
PANY_femF1_rev	Mme_chr13	41918	19050188	112.02
PANY_femF1_rev	Mme_chr13	41930	19128135	115
PANY_femF1_rev	Mme_chr13	41945	19268145	116.47
PANY_femF1_rev	Mme_chr13	41947	19304796	118.69
PANY_femF1_rev	Mme_chr13	41955	19376083	118.69
PANY_femF1_rev	Mme_chr13	41962	19390511	118.69
PANY_femF1_rev	Mme_chr13	41966	19410577	118.69
PANY_femF1_rev	Mme_chr13	41969	19422589	119.42
PANY_femF1_rev	Mme_chr13	41970	19429434	119.42
PANY_femF1_rev	Mme_chr13	41978	19479058	120.9
PANY_femF1_rev	Mme_chr13	41983	19517194	120.9
PANY_femF1_rev	Mme_chr13	41985	19566622	121.63
PANY_femF1_rev	Mme_chr13	41998	19666712	124.56
PANY_femF1_rev	Mme_chr13	41999	19677275	123.1
PANY_femF1_rev	Mme_chr13	42000	19678920	123.83
PANY_femF1_rev	Mme_chr13	42044	19996984	130.53
PANY_femF1_rev	Mme_chr13	42047	20006944	130.53
PANY_femF1_rev	Mme_chr13	42056	20098540	133.51
PANY_femF1_rev	Mme_chr13	42059	20125814	134.98
PANY_femF1_rev	Mme_chr13	42095	20315458	127.54
PANY_femF1_rev	Mme_chr13	42101	20373494	138.75
PANY_femF1_rev	Mme_chr13	42112	20435872	138.75
PANY_femF1_rev	Mme_chr13	42122	20502229	138.75
PANY_femF1_rev	Mme_chr13	42124	20504465	138.75
PANY_femF1_rev	Mme_chr13	42130	20552898	138.75
PANY_femF1_rev	Mme_chr13	42135	20616665	140.22
PANY_femF1_rev	Mme_chr13	42136	20631383	140.22
PANY_femF1_rev	Mme_chr13	42137	20632336	140.22
PANY_femF1_rev	Mme_chr13	42138	20654814	140.22
PANY_femF1_rev	Mme_chr13	42142	20660483	140.22
PANY_femF1_rev	Mme_chr13	42171	20956765	143.98
PANY_femF1_rev	Mme_chr13	42173	20977994	143.98
PANY_femF1_rev	Mme_chr13	42190	21228810	84.26
PANY_femF1_rev	Mme_chr13	42192	21257297	140.39
PANY_femF1_rev	Mme_chr13	42194	21258421	140.39
PANY_femF1_rev	Mme_chr13	42216	21616335	155.57
PANY_femF1_rev	Mme_chr13	42221	21673631	155.57
PANY_femF1_rev	Mme_chr13	42224	21706627	155.57
PANY_femF1_rev	Mme_chr13	42239	22238260	158.52
PANY_femF1_rev	Mme_chr13	42241	22285338	157.79
PANY_femF1_rev	Mme_chr13	42242	22290258	158.52
PANY_femF1_rev	Mme_chr13	42245	22325379	158.52
PANY_femF1_rev	Mme_chr13	42247	22335112	158.52
PANY_femF1_rev	Mme_chr13	29304	22443955	158.52
PANY_femF1_rev	Mme_chr13	35344	22451778	158.52
PANY_femF1_rev	Mme_chr14	10871	53254	0
PANY_femF1_rev	Mme_chr14	10874	61324	0
PANY_femF1_rev	Mme_chr14	10875	65031	0
PANY_femF1_rev	Mme_chr14	10877	71831	0
PANY_femF1_rev	Mme_chr14	10878	76559	0
PANY_femF1_rev	Mme_chr14	10879	112365	0
PANY_femF1_rev	Mme_chr14	10884	196488	0
PANY_femF1_rev	Mme_chr14	10887	248507	0
PANY_femF1_rev	Mme_chr14	10889	256222	0
PANY_femF1_rev	Mme_chr14	10894	278968	0
PANY_femF1_rev	Mme_chr14	10895	279194	0
PANY_femF1_rev	Mme_chr14	10904	295091	0
PANY_femF1_rev	Mme_chr14	10905	297927	0
PANY_femF1_rev	Mme_chr14	10908	319650	0
PANY_femF1_rev	Mme_chr14	10909	320522	0
PANY_femF1_rev	Mme_chr14	10912	330263	0
PANY_femF1_rev	Mme_chr14	10917	357597	0
PANY_femF1_rev	Mme_chr14	10918	364486	0
PANY_femF1_rev	Mme_chr14	10921	379678	0
PANY_femF1_rev	Mme_chr14	10922	380631	0
PANY_femF1_rev	Mme_chr14	10923	380736	0
PANY_femF1_rev	Mme_chr14	10924	387168	0
PANY_femF1_rev	Mme_chr14	10925	393635	0
PANY_femF1_rev	Mme_chr14	10926	400021	0
PANY_femF1_rev	Mme_chr14	10930	424913	0
PANY_femF1_rev	Mme_chr14	10934	430485	0
PANY_femF1_rev	Mme_chr14	10940	451088	0
PANY_femF1_rev	Mme_chr14	10942	452570	0
PANY_femF1_rev	Mme_chr14	10946	504254	0
PANY_femF1_rev	Mme_chr14	10951	518397	0
PANY_femF1_rev	Mme_chr14	10953	533859	0
PANY_femF1_rev	Mme_chr14	10954	533950	0
PANY_femF1_rev	Mme_chr14	10955	538054	0
PANY_femF1_rev	Mme_chr14	10962	592385	0
PANY_femF1_rev	Mme_chr14	10963	601133	0
PANY_femF1_rev	Mme_chr14	10968	645206	0
PANY_femF1_rev	Mme_chr14	10980	716550	0
PANY_femF1_rev	Mme_chr14	10986	753845	0
PANY_femF1_rev	Mme_chr14	10987	756761	0
PANY_femF1_rev	Mme_chr14	10988	756811	0
PANY_femF1_rev	Mme_chr14	10997	825587	0.73
PANY_femF1_rev	Mme_chr14	11014	973560	2.96
PANY_femF1_rev	Mme_chr14	11020	1001355	2.96
PANY_femF1_rev	Mme_chr14	11023	1027225	3.68
PANY_femF1_rev	Mme_chr14	11025	1046084	5.16
PANY_femF1_rev	Mme_chr14	11031	1078731	5.16
PANY_femF1_rev	Mme_chr14	11032	1085365	5.16
PANY_femF1_rev	Mme_chr14	11033	1089536	5.16
PANY_femF1_rev	Mme_chr14	11034	1095444	5.16
PANY_femF1_rev	Mme_chr14	11044	1167538	7.38
PANY_femF1_rev	Mme_chr14	11049	1196779	7.38
PANY_femF1_rev	Mme_chr14	11052	1211921	7.38
PANY_femF1_rev	Mme_chr14	11057	1235424	8.11
PANY_femF1_rev	Mme_chr14	11062	1313043	124.49
PANY_femF1_rev	Mme_chr14	11066	1340324	9.58
PANY_femF1_rev	Mme_chr14	11069	1356578	11.05
PANY_femF1_rev	Mme_chr14	11090	1673650	12.52
PANY_femF1_rev	Mme_chr14	11095	1688985	12.52
PANY_femF1_rev	Mme_chr14	11100	1722529	15.51
PANY_femF1_rev	Mme_chr14	11108	1745434	15.51
PANY_femF1_rev	Mme_chr14	11113	1768317	15.51
PANY_femF1_rev	Mme_chr14	11119	1791944	16.97
PANY_femF1_rev	Mme_chr14	11144	1965730	16.97
PANY_femF1_rev	Mme_chr14	11153	2034551	16.97
PANY_femF1_rev	Mme_chr14	11156	2102060	16.24
PANY_femF1_rev	Mme_chr14	11157	2107572	16.97
PANY_femF1_rev	Mme_chr14	11158	2116768	16.97
PANY_femF1_rev	Mme_chr14	11159	2130141	16.97
PANY_femF1_rev	Mme_chr14	11160	2131805	16.97
PANY_femF1_rev	Mme_chr14	11161	2140856	16.97
PANY_femF1_rev	Mme_chr14	11162	2146030	16.97
PANY_femF1_rev	Mme_chr14	11164	2154466	16.97
PANY_femF1_rev	Mme_chr14	11166	2160708	16.97
PANY_femF1_rev	Mme_chr14	11171	2180650	16.97
PANY_femF1_rev	Mme_chr14	11183	2446348	25.42
PANY_femF1_rev	Mme_chr14	11187	2514808	27.65
PANY_femF1_rev	Mme_chr14	11188	2544931	27.65
PANY_femF1_rev	Mme_chr14	11189	2558994	27.65
PANY_femF1_rev	Mme_chr14	11199	2860574	33
PANY_femF1_rev	Mme_chr14	11201	2884860	37.54
PANY_femF1_rev	Mme_chr14	11203	2919749	38.27
PANY_femF1_rev	Mme_chr14	11205	2943118	39
PANY_femF1_rev	Mme_chr14	11206	2962059	39.73
PANY_femF1_rev	Mme_chr14	11212	3274420	42.72
PANY_femF1_rev	Mme_chr14	11219	3344892	42.72
PANY_femF1_rev	Mme_chr14	11220	3351062	42.72
PANY_femF1_rev	Mme_chr14	11221	3351463	42.72
PANY_femF1_rev	Mme_chr14	11224	3369959	42.72
PANY_femF1_rev	Mme_chr14	11228	3406765	42.72
PANY_femF1_rev	Mme_chr14	11230	3410188	42.72
PANY_femF1_rev	Mme_chr14	11233	3423075	42.72
PANY_femF1_rev	Mme_chr14	11236	3445839	42.72
PANY_femF1_rev	Mme_chr14	11239	3465257	42.72
PANY_femF1_rev	Mme_chr14	11251	3707610	43.45
PANY_femF1_rev	Mme_chr14	11254	3731163	44.18
PANY_femF1_rev	Mme_chr14	11261	4056206	47.12
PANY_femF1_rev	Mme_chr14	11262	4059357	45.65
PANY_femF1_rev	Mme_chr14	11264	4128251	47.85
PANY_femF1_rev	Mme_chr14	11267	4173884	48.58
PANY_femF1_rev	Mme_chr14	11268	4176401	49.31
PANY_femF1_rev	Mme_chr14	11273	4466601	50.04
PANY_femF1_rev	Mme_chr14	11276	4744755	50.04
PANY_femF1_rev	Mme_chr14	11279	5076968	51.5
PANY_femF1_rev	Mme_chr14	11283	5180797	50.04
PANY_femF1_rev	Mme_chr14	11286	5187923	50.04
PANY_femF1_rev	Mme_chr14	11287	5192292	50.04
PANY_femF1_rev	Mme_chr14	11288	5197370	50.04
PANY_femF1_rev	Mme_chr14	11293	5265116	50.04
PANY_femF1_rev	Mme_chr14	11302	5318645	50.04
PANY_femF1_rev	Mme_chr14	11304	5336323	50.04
PANY_femF1_rev	Mme_chr14	11309	5397508	50.04
PANY_femF1_rev	Mme_chr14	11310	5401612	50.04
PANY_femF1_rev	Mme_chr14	11315	5564149	50.04
PANY_femF1_rev	Mme_chr14	11320	5666927	50.04
PANY_femF1_rev	Mme_chr14	11321	5667457	50.04
PANY_femF1_rev	Mme_chr14	11322	5668899	50.04
PANY_femF1_rev	Mme_chr14	11328	5731259	50.77
PANY_femF1_rev	Mme_chr14	11334	5779762	50.04
PANY_femF1_rev	Mme_chr14	11337	5797072	50.04
PANY_femF1_rev	Mme_chr14	11338	5799764	50.04
PANY_femF1_rev	Mme_chr14	11346	5953664	50.04
PANY_femF1_rev	Mme_chr14	11347	5953704	49.31
PANY_femF1_rev	Mme_chr14	11348	5969636	50.04
PANY_femF1_rev	Mme_chr14	11352	6012860	50.04
PANY_femF1_rev	Mme_chr14	11353	6029105	50.04
PANY_femF1_rev	Mme_chr14	11354	6044786	50.04
PANY_femF1_rev	Mme_chr14	11360	6082655	50.04
PANY_femF1_rev	Mme_chr14	11371	6150317	50.04
PANY_femF1_rev	Mme_chr14	11389	6275702	50.04
PANY_femF1_rev	Mme_chr14	11395	6310722	50.04
PANY_femF1_rev	Mme_chr14	11396	6314377	50.04
PANY_femF1_rev	Mme_chr14	11409	6395923	50.04
PANY_femF1_rev	Mme_chr14	11410	6431674	50.04
PANY_femF1_rev	Mme_chr14	11416	6474207	50.04
PANY_femF1_rev	Mme_chr14	11417	6474390	50.04
PANY_femF1_rev	Mme_chr14	11420	6500519	50.04
PANY_femF1_rev	Mme_chr14	11421	6505770	50.04
PANY_femF1_rev	Mme_chr14	11425	6583027	50.04
PANY_femF1_rev	Mme_chr14	11432	6668423	50.04
PANY_femF1_rev	Mme_chr14	11442	6743424	50.77
PANY_femF1_rev	Mme_chr14	11446	6791439	51.5
