set	map	mkr	phys	gen
PAxJI_femF2	Mme_chr11	21867	15363486	104.972
PAxJI_femF2	Mme_chr11	21868	15368844	104.972
PAxJI_femF2	Mme_chr11	21873	15392822	104.972
PAxJI_femF2	Mme_chr11	21877	15416762	104.972
PAxJI_femF2	Mme_chr11	21878	15418838	104.972
PAxJI_femF2	Mme_chr11	21883	15436681	104.972
PAxJI_femF2	Mme_chr11	21886	15454078	104.972
PAxJI_femF2	Mme_chr11	21894	15468923	104.972
PAxJI_femF2	Mme_chr11	21897	15485341	104.972
PAxJI_femF2	Mme_chr11	21874	15393352	105.426
PAxJI_femF2	Mme_chr11	21892	15466491	105.426
PAxJI_femF2	Mme_chr11	21901	15522345	106.339
PAxJI_femF2	Mme_chr11	21910	15587395	107.716
PAxJI_femF2	Mme_chr11	21913	15613766	107.716
PAxJI_femF2	Mme_chr11	21919	15683617	108.17
PAxJI_femF2	Mme_chr11	21922	15714053	108.17
PAxJI_femF2	Mme_chr11	21917	15674582	108.625
PAxJI_femF2	Mme_chr11	21926	15750928	109.079
PAxJI_femF2	Mme_chr11	21934	15860528	110.456
PAxJI_femF2	Mme_chr11	21959	16027803	110.91
PAxJI_femF2	Mme_chr11	21938	15916008	111.365
PAxJI_femF2	Mme_chr11	21941	15932103	111.365
PAxJI_femF2	Mme_chr11	21943	15944213	111.365
PAxJI_femF2	Mme_chr11	21946	15959790	111.365
PAxJI_femF2	Mme_chr11	21947	15969334	111.365
PAxJI_femF2	Mme_chr11	21950	15975179	111.365
PAxJI_femF2	Mme_chr11	21953	15991753	111.365
PAxJI_femF2	Mme_chr11	21962	16085542	111.365
PAxJI_femF2	Mme_chr11	21966	16105021	112.741
PAxJI_femF2	Mme_chr11	21968	16113658	112.741
PAxJI_femF2	Mme_chr11	21982	16148683	113.195
PAxJI_femF2	Mme_chr11	21984	16149196	113.195
PAxJI_femF2	Mme_chr11	21988	16170789	113.195
PAxJI_femF2	Mme_chr11	21992	16309856	114.572
PAxJI_femF2	Mme_chr11	22002	16666300	118.329
PAxJI_femF2	Mme_chr11	22004	16709673	120.645
PAxJI_femF2	Mme_chr11	22018	17034102	124.402
PAxJI_femF2	Mme_chr11	22019	17040210	124.402
PAxJI_femF2	Mme_chr11	22017	17026293	124.857
PAxJI_femF2	Mme_chr11	22029	17252841	128.614
PAxJI_femF2	Mme_chr11	22030	17271710	129.528
PAxJI_femF2	Mme_chr11	22031	17271738	129.982
PAxJI_femF2	Mme_chr11	22044	18092048	138.653
PAxJI_femF2	Mme_chr11	22050	18116084	138.653
PAxJI_femF2	Mme_chr11	22054	18175739	139.107
PAxJI_femF2	Mme_chr11	22055	18180440	139.107
PAxJI_femF2	Mme_chr12	13167	1242346	0
PAxJI_femF2	Mme_chr12	13169	1250681	0
PAxJI_femF2	Mme_chr12	13134	1084451	2.315
PAxJI_femF2	Mme_chr12	13135	1085816	2.315
PAxJI_femF2	Mme_chr12	13137	1094892	2.315
PAxJI_femF2	Mme_chr12	13142	1106750	2.315
PAxJI_femF2	Mme_chr12	13148	1120771	2.315
PAxJI_femF2	Mme_chr12	13153	1148890	2.315
PAxJI_femF2	Mme_chr12	13160	1176831	2.315
PAxJI_femF2	Mme_chr12	13165	1232831	2.315
PAxJI_femF2	Mme_chr12	13171	1262163	2.315
PAxJI_femF2	Mme_chr12	13175	1277968	2.315
PAxJI_femF2	Mme_chr12	13181	1299854	2.315
PAxJI_femF2	Mme_chr12	13182	1307182	2.315
PAxJI_femF2	Mme_chr12	13184	1316260	2.315
PAxJI_femF2	Mme_chr12	13185	1316328	2.315
PAxJI_femF2	Mme_chr12	13188	1321882	2.315
PAxJI_femF2	Mme_chr12	13203	1363558	2.315
PAxJI_femF2	Mme_chr12	13226	1437609	2.315
PAxJI_femF2	Mme_chr12	13074	856961	2.77
PAxJI_femF2	Mme_chr12	13091	923254	2.77
PAxJI_femF2	Mme_chr12	13092	933641	2.77
PAxJI_femF2	Mme_chr12	13100	959497	2.77
PAxJI_femF2	Mme_chr12	13104	987691	2.77
PAxJI_femF2	Mme_chr12	13107	1006305	2.77
PAxJI_femF2	Mme_chr12	13110	1016480	2.77
PAxJI_femF2	Mme_chr12	13111	1023532	2.77
PAxJI_femF2	Mme_chr12	13114	1029097	2.77
PAxJI_femF2	Mme_chr12	13119	1038924	2.77
PAxJI_femF2	Mme_chr12	13121	1041000	2.77
PAxJI_femF2	Mme_chr12	13126	1050320	2.77
PAxJI_femF2	Mme_chr12	13127	1050378	2.77
PAxJI_femF2	Mme_chr12	13130	1055429	2.77
PAxJI_femF2	Mme_chr12	13191	1335109	2.77
PAxJI_femF2	Mme_chr12	13065	827264	3.224
PAxJI_femF2	Mme_chr12	13075	859439	3.224
PAxJI_femF2	Mme_chr12	13123	1041145	3.224
PAxJI_femF2	Mme_chr12	13070	854894	3.679
PAxJI_femF2	Mme_chr12	13073	856382	3.679
PAxJI_femF2	Mme_chr12	13270	1838171	5.055
PAxJI_femF2	Mme_chr12	13235	1541757	9.303
PAxJI_femF2	Mme_chr12	13237	1544608	9.303
PAxJI_femF2	Mme_chr12	13244	1613983	9.757
PAxJI_femF2	Mme_chr12	13262	1772803	9.757
PAxJI_femF2	Mme_chr12	13245	1619646	10.212
PAxJI_femF2	Mme_chr12	13250	1696961	10.212
PAxJI_femF2	Mme_chr12	13255	1755508	10.212
PAxJI_femF2	Mme_chr12	13260	1767935	10.212
PAxJI_femF2	Mme_chr12	13234	1508729	10.666
PAxJI_femF2	Mme_chr12	13279	1849459	11.121
PAxJI_femF2	Mme_chr12	13283	1870579	11.121
PAxJI_femF2	Mme_chr12	13285	1882615	11.575
PAxJI_femF2	Mme_chr12	13286	1884340	11.575
PAxJI_femF2	Mme_chr12	13294	1933992	11.575
PAxJI_femF2	Mme_chr12	13297	1998744	11.575
PAxJI_femF2	Mme_chr12	13299	2000505	11.575
PAxJI_femF2	Mme_chr12	13301	2006065	11.575
PAxJI_femF2	Mme_chr12	13306	2044957	13.891
PAxJI_femF2	Mme_chr12	13313	2225038	17.648
PAxJI_femF2	Mme_chr12	13320	2305020	19.492
PAxJI_femF2	Mme_chr12	13327	2343466	20.405
PAxJI_femF2	Mme_chr12	13332	2387340	20.405
PAxJI_femF2	Mme_chr12	13336	2412484	20.86
PAxJI_femF2	Mme_chr12	13337	2416203	20.86
PAxJI_femF2	Mme_chr12	13340	2442595	21.314
PAxJI_femF2	Mme_chr12	13341	2448489	21.769
PAxJI_femF2	Mme_chr12	13342	2455866	21.769
PAxJI_femF2	Mme_chr12	13346	2563183	22.223
PAxJI_femF2	Mme_chr12	13354	2626404	23.137
PAxJI_femF2	Mme_chr12	13355	2626670	23.137
PAxJI_femF2	Mme_chr12	13359	2643672	23.137
PAxJI_femF2	Mme_chr12	13360	2666236	23.137
PAxJI_femF2	Mme_chr12	13364	2714055	24.513
PAxJI_femF2	Mme_chr12	13371	2814636	26.828
PAxJI_femF2	Mme_chr12	13372	2824618	27.283
PAxJI_femF2	Mme_chr12	13376	2851063	27.283
PAxJI_femF2	Mme_chr12	13383	2908757	29.126
PAxJI_femF2	Mme_chr12	13382	2906135	29.581
PAxJI_femF2	Mme_chr12	13387	2944847	31.424
PAxJI_femF2	Mme_chr12	13388	2962895	31.424
PAxJI_femF2	Mme_chr12	13410	3106434	34.696
PAxJI_femF2	Mme_chr12	13400	3054714	35.151
PAxJI_femF2	Mme_chr12	13406	3089017	35.151
PAxJI_femF2	Mme_chr12	13413	3150110	36.527
PAxJI_femF2	Mme_chr12	13414	3154156	36.982
PAxJI_femF2	Mme_chr12	13420	3230845	40.254
PAxJI_femF2	Mme_chr12	13424	3282263	42.097
PAxJI_femF2	Mme_chr12	13425	3282546	42.097
PAxJI_femF2	Mme_chr12	13427	3329563	43.011
PAxJI_femF2	Mme_chr12	13432	3436034	44.387
PAxJI_femF2	Mme_chr12	13446	3585361	50.135
PAxJI_femF2	Mme_chr12	13447	3594732	50.135
PAxJI_femF2	Mme_chr12	13445	3585247	50.589
PAxJI_femF2	Mme_chr12	13449	3638112	51.044
PAxJI_femF2	Mme_chr12	13450	3654079	51.499
PAxJI_femF2	Mme_chr12	13511	5067023	53.342
PAxJI_femF2	Mme_chr12	13490	4840375	53.797
PAxJI_femF2	Mme_chr12	13491	4841681	53.797
PAxJI_femF2	Mme_chr12	13507	5017354	53.797
PAxJI_femF2	Mme_chr12	13688	6453899	53.797
PAxJI_femF2	Mme_chr12	13476	4696510	54.251
PAxJI_femF2	Mme_chr12	13486	4806384	54.251
PAxJI_femF2	Mme_chr12	13506	4984658	54.251
PAxJI_femF2	Mme_chr12	13508	5025519	54.251
PAxJI_femF2	Mme_chr12	13517	5155318	54.251
PAxJI_femF2	Mme_chr12	13520	5182513	54.251
PAxJI_femF2	Mme_chr12	13529	5219759	54.251
PAxJI_femF2	Mme_chr12	13536	5266779	54.251
PAxJI_femF2	Mme_chr12	13545	5299355	54.251
PAxJI_femF2	Mme_chr12	13555	5429171	54.251
PAxJI_femF2	Mme_chr12	13557	5432087	54.251
PAxJI_femF2	Mme_chr12	13579	5626195	54.251
PAxJI_femF2	Mme_chr12	13587	5730788	54.251
PAxJI_femF2	Mme_chr12	13710	6615264	54.251
PAxJI_femF2	Mme_chr12	13477	4697940	54.706
PAxJI_femF2	Mme_chr12	13478	4718333	54.706
PAxJI_femF2	Mme_chr12	13479	4725203	54.706
PAxJI_femF2	Mme_chr12	13480	4737669	54.706
PAxJI_femF2	Mme_chr12	13483	4777534	54.706
PAxJI_femF2	Mme_chr12	13487	4808985	54.706
PAxJI_femF2	Mme_chr12	13488	4829448	54.706
PAxJI_femF2	Mme_chr12	13492	4855811	54.706
PAxJI_femF2	Mme_chr12	13493	4860067	54.706
PAxJI_femF2	Mme_chr12	13494	4862857	54.706
PAxJI_femF2	Mme_chr12	13495	4863057	54.706
PAxJI_femF2	Mme_chr12	13496	4888285	54.706
PAxJI_femF2	Mme_chr12	13497	4888349	54.706
PAxJI_femF2	Mme_chr12	13498	4888471	54.706
PAxJI_femF2	Mme_chr12	13499	4890932	54.706
PAxJI_femF2	Mme_chr12	13513	5123742	54.706
PAxJI_femF2	Mme_chr12	13514	5150506	54.706
PAxJI_femF2	Mme_chr12	13518	5178466	54.706
PAxJI_femF2	Mme_chr12	13519	5181367	54.706
PAxJI_femF2	Mme_chr12	13525	5199242	54.706
PAxJI_femF2	Mme_chr12	13530	5221702	54.706
PAxJI_femF2	Mme_chr12	13531	5229132	54.706
PAxJI_femF2	Mme_chr12	13534	5264042	54.706
PAxJI_femF2	Mme_chr12	13537	5267169	54.706
PAxJI_femF2	Mme_chr12	13538	5267250	54.706
PAxJI_femF2	Mme_chr12	13561	5467186	54.706
PAxJI_femF2	Mme_chr12	13566	5508213	54.706
PAxJI_femF2	Mme_chr12	13567	5516412	54.706
PAxJI_femF2	Mme_chr12	13570	5557308	54.706
PAxJI_femF2	Mme_chr12	13574	5593647	54.706
PAxJI_femF2	Mme_chr12	13584	5698153	54.706
PAxJI_femF2	Mme_chr12	13586	5721032	54.706
PAxJI_femF2	Mme_chr12	13593	5744516	54.706
PAxJI_femF2	Mme_chr12	13576	5601258	55.16
PAxJI_femF2	Mme_chr12	13598	5798078	55.16
PAxJI_femF2	Mme_chr12	13599	5798174	55.16
PAxJI_femF2	Mme_chr12	13605	5816225	55.16
PAxJI_femF2	Mme_chr12	13623	5944614	55.16
PAxJI_femF2	Mme_chr12	13626	5953863	55.16
PAxJI_femF2	Mme_chr12	13629	5982484	55.16
PAxJI_femF2	Mme_chr12	13630	5992461	55.16
PAxJI_femF2	Mme_chr12	13645	6068818	55.16
PAxJI_femF2	Mme_chr12	13646	6072215	55.16
PAxJI_femF2	Mme_chr12	13647	6077402	55.16
PAxJI_femF2	Mme_chr12	13649	6081373	55.16
PAxJI_femF2	Mme_chr12	13654	6146919	55.16
PAxJI_femF2	Mme_chr12	13656	6175225	55.16
PAxJI_femF2	Mme_chr12	13641	6059588	55.615
PAxJI_femF2	Mme_chr12	13667	6232587	55.615
PAxJI_femF2	Mme_chr12	13669	6286308	55.615
PAxJI_femF2	Mme_chr12	13671	6308087	55.615
PAxJI_femF2	Mme_chr12	13677	6336578	55.615
PAxJI_femF2	Mme_chr12	13681	6358356	55.615
PAxJI_femF2	Mme_chr12	13685	6403759	55.615
PAxJI_femF2	Mme_chr12	13690	6463876	55.615
PAxJI_femF2	Mme_chr12	13691	6467278	55.615
PAxJI_femF2	Mme_chr12	13696	6553007	55.615
PAxJI_femF2	Mme_chr12	13697	6558610	55.615
PAxJI_femF2	Mme_chr12	13718	6714897	56.069
PAxJI_femF2	Mme_chr12	13725	6784947	56.069
PAxJI_femF2	Mme_chr12	13668	6283515	56.524
PAxJI_femF2	Mme_chr12	13743	6928446	57.437
PAxJI_femF2	Mme_chr12	13752	6956847	57.892
PAxJI_femF2	Mme_chr12	13753	6959471	57.892
PAxJI_femF2	Mme_chr12	13754	6971691	57.892
PAxJI_femF2	Mme_chr12	13796	7257552	57.892
PAxJI_femF2	Mme_chr12	13755	6974288	58.346
PAxJI_femF2	Mme_chr12	13762	7064518	58.801
PAxJI_femF2	Mme_chr12	13771	7138698	58.801
PAxJI_femF2	Mme_chr12	13772	7153946	58.801
PAxJI_femF2	Mme_chr12	13773	7162886	58.801
PAxJI_femF2	Mme_chr12	13774	7180341	58.801
PAxJI_femF2	Mme_chr12	13779	7202133	58.801
PAxJI_femF2	Mme_chr12	13784	7219676	59.714
PAxJI_femF2	Mme_chr12	13795	7253741	60.627
PAxJI_femF2	Mme_chr12	13800	7289686	60.627
PAxJI_femF2	Mme_chr12	13802	7298662	60.627
PAxJI_femF2	Mme_chr12	13804	7307663	60.627
PAxJI_femF2	Mme_chr12	13806	7312311	60.627
PAxJI_femF2	Mme_chr12	13810	7324353	60.627
PAxJI_femF2	Mme_chr12	13811	7325132	60.627
PAxJI_femF2	Mme_chr12	13817	7357297	61.082
PAxJI_femF2	Mme_chr12	13825	7402298	61.082
PAxJI_femF2	Mme_chr12	13831	7442386	61.082
PAxJI_femF2	Mme_chr12	13832	7442472	61.082
PAxJI_femF2	Mme_chr12	13833	7453040	61.082
PAxJI_femF2	Mme_chr12	13836	7455802	61.082
PAxJI_femF2	Mme_chr12	13841	7475487	61.082
PAxJI_femF2	Mme_chr12	13843	7481417	61.082
PAxJI_femF2	Mme_chr12	13848	7514539	61.536
PAxJI_femF2	Mme_chr12	13849	7515499	61.536
PAxJI_femF2	Mme_chr12	13851	7518205	61.536
PAxJI_femF2	Mme_chr12	13853	7525633	61.536
PAxJI_femF2	Mme_chr12	13854	7529391	61.536
PAxJI_femF2	Mme_chr12	13855	7530883	61.536
PAxJI_femF2	Mme_chr12	13865	7548168	61.991
PAxJI_femF2	Mme_chr12	13859	7537443	62.446
PAxJI_femF2	Mme_chr12	13867	7560412	62.446
PAxJI_femF2	Mme_chr12	13879	7601592	62.446
PAxJI_femF2	Mme_chr12	13887	7629336	62.9
PAxJI_femF2	Mme_chr12	13888	7631574	62.9
PAxJI_femF2	Mme_chr12	13892	7642560	63.355
PAxJI_femF2	Mme_chr12	13894	7649795	63.355
PAxJI_femF2	Mme_chr12	13896	7716610	63.355
PAxJI_femF2	Mme_chr12	13897	7725188	63.355
PAxJI_femF2	Mme_chr12	13909	7834442	63.809
PAxJI_femF2	Mme_chr12	13916	7849081	63.809
PAxJI_femF2	Mme_chr12	13917	7850033	63.809
PAxJI_femF2	Mme_chr12	13922	7866565	64.264
PAxJI_femF2	Mme_chr12	13923	7866602	64.264
PAxJI_femF2	Mme_chr12	13924	7872011	64.264
PAxJI_femF2	Mme_chr12	13927	7889970	64.264
PAxJI_femF2	Mme_chr12	13930	7902659	64.264
PAxJI_femF2	Mme_chr12	13938	7966122	65.64
PAxJI_femF2	Mme_chr12	13942	8021959	67.016
PAxJI_femF2	Mme_chr12	13943	8025703	67.016
PAxJI_femF2	Mme_chr12	13953	8105020	67.929
PAxJI_femF2	Mme_chr12	13956	8123635	67.929
PAxJI_femF2	Mme_chr12	13960	8142554	67.929
PAxJI_femF2	Mme_chr12	13961	8154820	67.929
PAxJI_femF2	Mme_chr12	13963	8173777	67.929
PAxJI_femF2	Mme_chr12	13972	8217705	68.384
PAxJI_femF2	Mme_chr12	13973	8223833	68.384
PAxJI_femF2	Mme_chr12	13976	8258888	68.384
PAxJI_femF2	Mme_chr12	13980	8292345	68.384
PAxJI_femF2	Mme_chr12	13983	8305759	68.384
PAxJI_femF2	Mme_chr12	13985	8338142	68.384
PAxJI_femF2	Mme_chr12	13987	8400287	68.839
PAxJI_femF2	Mme_chr12	13993	8459585	69.752
PAxJI_femF2	Mme_chr12	14029	8636920	71.595
PAxJI_femF2	Mme_chr12	14019	8576419	72.05
PAxJI_femF2	Mme_chr12	14000	8518568	72.504
PAxJI_femF2	Mme_chr12	14008	8537277	72.504
PAxJI_femF2	Mme_chr12	14011	8545081	72.504
PAxJI_femF2	Mme_chr12	14016	8561713	72.504
PAxJI_femF2	Mme_chr12	14025	8604520	72.504
PAxJI_femF2	Mme_chr12	14032	8700253	73.881
PAxJI_femF2	Mme_chr12	14033	8703745	73.881
PAxJI_femF2	Mme_chr12	14037	8733734	74.335
PAxJI_femF2	Mme_chr12	14040	8748700	74.335
PAxJI_femF2	Mme_chr12	14043	8766887	74.335
PAxJI_femF2	Mme_chr12	14044	8767059	74.335
PAxJI_femF2	Mme_chr12	14045	8790185	74.79
PAxJI_femF2	Mme_chr12	14047	8810021	74.79
PAxJI_femF2	Mme_chr12	14052	8834808	74.79
PAxJI_femF2	Mme_chr12	14053	8837541	74.79
PAxJI_femF2	Mme_chr12	14059	8853388	74.79
PAxJI_femF2	Mme_chr12	14063	8883143	74.79
PAxJI_femF2	Mme_chr12	14064	8894327	74.79
PAxJI_femF2	Mme_chr12	14065	8905000	75.244
PAxJI_femF2	Mme_chr12	14067	8906315	75.244
PAxJI_femF2	Mme_chr12	14069	8916339	75.244
PAxJI_femF2	Mme_chr12	14073	8951015	75.244
PAxJI_femF2	Mme_chr12	14095	9058218	75.244
PAxJI_femF2	Mme_chr12	14077	8995785	75.699
PAxJI_femF2	Mme_chr12	14091	9033758	75.699
PAxJI_femF2	Mme_chr12	14097	9080634	75.699
PAxJI_femF2	Mme_chr12	14108	9126111	75.699
PAxJI_femF2	Mme_chr12	14109	9133061	75.699
PAxJI_femF2	Mme_chr12	14114	9171793	75.699
PAxJI_femF2	Mme_chr12	14115	9172477	75.699
PAxJI_femF2	Mme_chr12	14082	9012682	76.153
PAxJI_femF2	Mme_chr12	14098	9082698	76.153
PAxJI_femF2	Mme_chr12	14125	9234243	76.153
PAxJI_femF2	Mme_chr12	14132	9264879	76.153
PAxJI_femF2	Mme_chr12	14133	9265946	76.153
PAxJI_femF2	Mme_chr12	14135	9270297	76.153
PAxJI_femF2	Mme_chr12	14137	9282354	76.153
PAxJI_femF2	Mme_chr12	14142	9311779	76.153
PAxJI_femF2	Mme_chr12	14143	9312707	76.153
PAxJI_femF2	Mme_chr12	14144	9313069	76.153
PAxJI_femF2	Mme_chr12	14151	9341602	76.153
PAxJI_femF2	Mme_chr12	14184	9456853	76.153
PAxJI_femF2	Mme_chr12	14208	9598479	76.153
PAxJI_femF2	Mme_chr12	14153	9344844	76.608
PAxJI_femF2	Mme_chr12	14156	9345795	76.608
PAxJI_femF2	Mme_chr12	14158	9353494	76.608
PAxJI_femF2	Mme_chr12	14159	9353562	76.608
PAxJI_femF2	Mme_chr12	14160	9362307	76.608
PAxJI_femF2	Mme_chr12	14162	9366992	76.608
PAxJI_femF2	Mme_chr12	14171	9419928	76.608
PAxJI_femF2	Mme_chr12	14175	9423156	76.608
PAxJI_femF2	Mme_chr12	14177	9432116	76.608
PAxJI_femF2	Mme_chr12	14179	9437556	76.608
PAxJI_femF2	Mme_chr12	14183	9453305	76.608
PAxJI_femF2	Mme_chr12	14191	9525477	76.608
PAxJI_femF2	Mme_chr12	14199	9575387	76.608
PAxJI_femF2	Mme_chr12	14200	9577657	76.608
PAxJI_femF2	Mme_chr12	14201	9577675	76.608
PAxJI_femF2	Mme_chr12	14204	9587388	76.608
PAxJI_femF2	Mme_chr12	14205	9587452	76.608
PAxJI_femF2	Mme_chr12	14209	9601659	76.608
PAxJI_femF2	Mme_chr12	14166	9382596	77.063
PAxJI_femF2	Mme_chr12	14215	9650817	77.063
PAxJI_femF2	Mme_chr12	14217	9664744	77.063
PAxJI_femF2	Mme_chr12	14218	9667925	77.063
PAxJI_femF2	Mme_chr12	14194	9546877	77.517
PAxJI_femF2	Mme_chr12	14221	9692235	77.517
PAxJI_femF2	Mme_chr12	14223	9693285	77.517
PAxJI_femF2	Mme_chr12	14225	9693574	77.517
PAxJI_femF2	Mme_chr12	14224	9693494	77.972
PAxJI_femF2	Mme_chr12	14233	9715626	77.972
PAxJI_femF2	Mme_chr12	14241	9742334	77.972
PAxJI_femF2	Mme_chr12	14248	9768649	77.972
PAxJI_femF2	Mme_chr12	14252	9789268	77.972
PAxJI_femF2	Mme_chr12	14257	9832121	77.972
PAxJI_femF2	Mme_chr12	14259	9835179	77.972
PAxJI_femF2	Mme_chr12	14265	9870214	78.426
PAxJI_femF2	Mme_chr12	14269	9889473	78.426
PAxJI_femF2	Mme_chr12	14270	9894028	78.881
PAxJI_femF2	Mme_chr12	14271	9896278	78.881
PAxJI_femF2	Mme_chr12	14278	9907903	78.881
PAxJI_femF2	Mme_chr12	14279	9910817	78.881
PAxJI_femF2	Mme_chr12	14285	9934199	78.881
PAxJI_femF2	Mme_chr12	14287	9935098	78.881
PAxJI_femF2	Mme_chr12	14292	9953566	78.881
PAxJI_femF2	Mme_chr12	14300	9982569	79.335
PAxJI_femF2	Mme_chr12	14277	9907179	79.79
PAxJI_femF2	Mme_chr12	14311	10012215	79.79
PAxJI_femF2	Mme_chr12	14238	9726632	80.244
PAxJI_femF2	Mme_chr12	14313	10025599	81.621
PAxJI_femF2	Mme_chr12	14317	10049421	81.621
PAxJI_femF2	Mme_chr12	14325	10112088	82.075
PAxJI_femF2	Mme_chr12	14333	10151061	82.075
PAxJI_femF2	Mme_chr12	14343	10188515	82.53
PAxJI_femF2	Mme_chr12	14347	10199643	82.53
PAxJI_femF2	Mme_chr12	14353	10240084	82.53
PAxJI_femF2	Mme_chr12	14355	10244401	82.53
PAxJI_femF2	Mme_chr12	14363	10299506	82.984
PAxJI_femF2	Mme_chr12	14366	10323211	82.984
PAxJI_femF2	Mme_chr12	14364	10305934	83.439
PAxJI_femF2	Mme_chr12	14371	10367113	83.439
PAxJI_femF2	Mme_chr12	14376	10394933	83.439
PAxJI_femF2	Mme_chr12	14380	10407055	83.893
PAxJI_femF2	Mme_chr12	14389	10430547	83.893
PAxJI_femF2	Mme_chr12	14390	10430795	83.893
PAxJI_femF2	Mme_chr12	14392	10438618	83.893
PAxJI_femF2	Mme_chr12	14398	10521654	84.348
PAxJI_femF2	Mme_chr12	14391	10438532	84.802
PAxJI_femF2	Mme_chr12	14406	10589118	85.716
PAxJI_femF2	Mme_chr12	14408	10608387	86.17
PAxJI_femF2	Mme_chr12	14415	10670633	86.17
PAxJI_femF2	Mme_chr12	14417	10682858	86.17
PAxJI_femF2	Mme_chr12	14421	10701374	86.17
PAxJI_femF2	Mme_chr12	14422	10704451	86.17
PAxJI_femF2	Mme_chr12	14431	10776934	86.625
PAxJI_femF2	Mme_chr12	14441	10807572	87.538
PAxJI_femF2	Mme_chr12	14443	10813875	87.538
PAxJI_femF2	Mme_chr12	14444	10815289	87.538
PAxJI_femF2	Mme_chr12	14448	10824278	87.538
PAxJI_femF2	Mme_chr12	14449	10824334	87.538
PAxJI_femF2	Mme_chr12	14455	10845189	87.538
PAxJI_femF2	Mme_chr12	14459	10870931	87.538
PAxJI_femF2	Mme_chr12	14462	10884848	87.538
PAxJI_femF2	Mme_chr12	14464	10886327	87.538
PAxJI_femF2	Mme_chr12	14467	10911382	88.451
PAxJI_femF2	Mme_chr12	14475	10936591	88.451
PAxJI_femF2	Mme_chr12	14480	10966259	88.451
PAxJI_femF2	Mme_chr12	14487	10990522	88.451
PAxJI_femF2	Mme_chr12	14506	11088137	88.451
PAxJI_femF2	Mme_chr12	14491	11010281	88.906
PAxJI_femF2	Mme_chr12	14499	11059278	88.906
PAxJI_femF2	Mme_chr12	14502	11069305	88.906
PAxJI_femF2	Mme_chr12	14504	11073573	88.906
PAxJI_femF2	Mme_chr12	14510	11134119	88.906
PAxJI_femF2	Mme_chr12	14511	11135474	88.906
PAxJI_femF2	Mme_chr12	14518	11226655	88.906
PAxJI_femF2	Mme_chr12	14580	11537531	89.36
PAxJI_femF2	Mme_chr12	14524	11283064	89.815
PAxJI_femF2	Mme_chr12	14525	11285348	89.815
PAxJI_femF2	Mme_chr12	14541	11378465	89.815
PAxJI_femF2	Mme_chr12	14545	11380646	89.815
PAxJI_femF2	Mme_chr12	14547	11393010	89.815
PAxJI_femF2	Mme_chr12	14548	11399091	89.815
PAxJI_femF2	Mme_chr12	14549	11400063	89.815
PAxJI_femF2	Mme_chr12	14550	11431614	89.815
PAxJI_femF2	Mme_chr12	14557	11459135	90.27
PAxJI_femF2	Mme_chr12	14559	11463267	90.27
PAxJI_femF2	Mme_chr12	14561	11465500	90.27
PAxJI_femF2	Mme_chr12	14562	11471918	90.27
PAxJI_femF2	Mme_chr12	14566	11508196	90.27
PAxJI_femF2	Mme_chr12	14570	11512021	90.27
PAxJI_femF2	Mme_chr12	14573	11517146	90.27
PAxJI_femF2	Mme_chr12	14574	11521301	90.27
PAxJI_femF2	Mme_chr12	14582	11543810	90.27
PAxJI_femF2	Mme_chr12	14583	11555326	90.27
PAxJI_femF2	Mme_chr12	14590	11624118	91.183
PAxJI_femF2	Mme_chr12	14594	11640119	91.183
PAxJI_femF2	Mme_chr12	14599	11657497	91.183
PAxJI_femF2	Mme_chr12	14601	11665426	91.183
PAxJI_femF2	Mme_chr12	14602	11675205	91.183
PAxJI_femF2	Mme_chr12	14606	11731778	91.183
PAxJI_femF2	Mme_chr12	14609	11767231	91.637
PAxJI_femF2	Mme_chr12	14611	11772130	92.092
PAxJI_femF2	Mme_chr12	14627	11922457	92.546
PAxJI_femF2	Mme_chr12	14635	11984237	93.46
PAxJI_femF2	Mme_chr12	14638	11993316	93.46
PAxJI_femF2	Mme_chr12	14641	12010336	93.46
PAxJI_femF2	Mme_chr12	14644	12086228	93.46
PAxJI_femF2	Mme_chr12	14647	12113319	93.46
PAxJI_femF2	Mme_chr12	14654	12224058	94.373
PAxJI_femF2	Mme_chr12	14660	12312948	94.373
PAxJI_femF2	Mme_chr12	14650	12169879	94.828
PAxJI_femF2	Mme_chr12	14657	12270534	94.828
PAxJI_femF2	Mme_chr12	14662	12342486	94.828
PAxJI_femF2	Mme_chr12	14665	12351276	94.828
PAxJI_femF2	Mme_chr12	14666	12357315	94.828
PAxJI_femF2	Mme_chr12	14668	12371718	94.828
PAxJI_femF2	Mme_chr12	14669	12371789	94.828
PAxJI_femF2	Mme_chr12	14671	12372827	94.828
PAxJI_femF2	Mme_chr12	14672	12378441	94.828
PAxJI_femF2	Mme_chr12	14674	12403325	94.828
PAxJI_femF2	Mme_chr12	14676	12407422	94.828
PAxJI_femF2	Mme_chr12	14679	12461441	94.828
PAxJI_femF2	Mme_chr12	14680	12461510	94.828
PAxJI_femF2	Mme_chr12	14689	12524137	94.828
PAxJI_femF2	Mme_chr12	14692	12545427	94.828
PAxJI_femF2	Mme_chr12	14696	12568829	94.828
PAxJI_femF2	Mme_chr12	14703	12595883	95.282
PAxJI_femF2	Mme_chr12	14705	12612528	95.282
PAxJI_femF2	Mme_chr12	14707	12625195	95.282
PAxJI_femF2	Mme_chr12	14708	12625226	95.282
