set map mb cm regFn regDr
GA 6 12.687538 47.707 47.7817021133882 0
GA 6 12.710837 47.707 47.7808150746355 0
GA 6 12.737087 47.707 47.7787502304136 0
GA 6 12.760448 47.707 47.7760508930429 0
GA 6 12.792638 47.707 47.7711534776603 0
GA 6 12.976358 47.707 47.7269165738453 0
GA 6 13.000522 47.707 47.7202866346582 0
GA 6 13.016247 47.707 47.7160162452196 0
GA 6 13.01625 47.707 47.7160154357898 0
GA 6 13.198255 47.707 47.6774025556374 0
GA 6 13.243051 47.707 47.6735072157958 0.04
GA 6 13.299602 47.707 47.6523469740298 0.13
GA 6 13.31606 47.707 47.6405011958415 0.15
GA 6 13.330991 47.707 47.6280832479336 0.18
GA 6 13.392608 47.707 47.5658414221824 0.29
GA 6 13.394981 47.707 47.5632494570453 0.3
GA 6 13.450491 47.707 47.5035905286073 0.43
GA 6 13.501198 47.707 47.4584891176033 0.56
GA 6 13.533262 47.707 47.4394714566739 0.65
GA 6 13.547846 47.707 47.4341363666651 0.7
GA 6 13.599361 47.707 47.4363202868902 0.85
GA 6 13.774707 47.707 47.3123285343114 1.52
GA 6 13.776291 47.707 47.3107067199141 1.52
GA 6 13.798706 47.707 47.2895551959475 1.62
GA 6 13.803015 47.707 47.2859580459141 1.64
GA 6 13.80445 47.707 47.2847996544301 1.65
GA 6 13.85601 47.707 47.2603199025661 1.88
GA 6 13.868005 46.977 47.2606833018348 1.94
GA 6 13.88148 47.707 47.264499886682 2
GA 6 13.89635 47.707 47.2733352112881 2.07
GA 6 13.925513 47.707 47.3066514159582 2.21
GA 6 13.963249 47.707 47.3553458278059 2.39
GA 6 13.988049 47.707 47.3797888477157 2.51
GA 6 14.027004 47.707 47.412943067157 2.7
GA 6 14.15096 47.707 47.5790661096869 3.34
GA 6 14.156101 47.707 47.5909859472929 3.37
GA 6 14.158379 47.707 47.5964562334292 3.38
GA 6 14.158885 47.707 47.5976873394091 3.38
GA 6 14.163259 47.707 47.6085762585499 3.41
GA 6 14.174318 49.167 47.6381555896549 3.47
GA 6 14.17983 47.707 47.6540467587902 3.5
GA 6 14.201805 47.707 47.7187118354945 3.62
GA 6 14.249173 46.977 47.8590058696929 3.9
GA 6 14.305711 47.707 48.0369081609023 4.27
GA 6 14.320203 47.707 48.0857944711064 4.37
GA 6 14.33557 47.707 48.1395703844881 4.48
GA 6 14.381053 47.707 48.312914078924 4.8
GA 6 14.38152 47.707 48.3148195387611 4.8
GA 6 14.381799 47.707 48.3159592519056 4.8
GA 6 14.414041 47.707 48.454798478299 5.03
GA 6 14.432568 47.707 48.5415487091774 5.15
GA 6 14.435928 47.707 48.5578519297537 5.18
GA 6 14.478481 47.707 48.7759742015908 5.46
GA 6 14.486303 48.437 48.818249489397 5.51
GA 6 14.48983 48.437 48.8375160479283 5.54
GA 6 14.512957 49.167 48.9668262377286 5.69
GA 6 14.532929 49.167 49.0823326878631 5.83
GA 6 14.570598 48.437 49.3084683578797 6.09
GA 6 14.576251 49.167 49.3432149347384 6.13
GA 6 14.597847 50.627 49.4775988410807 6.27
GA 6 14.606481 49.167 49.5319788596729 6.33
GA 6 14.614527 49.167 49.5833907199686 6.38
GA 6 14.637986 49.897 49.739667242366 6.55
GA 6 14.665935 49.897 49.9374533439098 6.74
GA 6 14.677916 49.897 50.0258156478183 6.82
GA 6 14.716217 49.897 50.3212739340054 7.09
GA 6 14.815087 51.357 51.156350089677 7.78
GA 6 14.909913 52.087 52.0152104017067 8.43
GA 6 14.92259 52.087 52.1316820138196 8.51
GA 6 14.947387 52.817 52.3594784054248 8.66
GA 6 14.947439 52.817 52.3599556038685 8.66
GA 6 14.949521 52.817 52.3790744861602 8.68
GA 6 14.949524 52.817 52.3791020532726 8.68
GA 6 14.949766 53.547 52.3813259739847 8.68
GA 6 15.004462 53.547 52.8930936459098 9.03
GA 6 15.016019 53.547 53.0036528217328 9.1
GA 6 15.036183 54.277 53.1986846636358 9.23
GA 6 15.052315 53.547 53.3567268422065 9.33
GA 6 15.071073 54.277 53.5428117304812 9.44
GA 6 15.116144 55.007 54.0005628746896 9.7
GA 6 15.186756 55.007 54.7500647043283 10.04
GA 6 15.187703 55.007 54.760408446598 10.04
GA 6 15.205597 55.007 54.9601631742015 10.12
GA 6 15.224994 55.007 55.1851788978117 10.2
GA 6 15.297519 55.007 56.0847419660599 10.48
GA 6 15.307443 55.007 56.2127109249215 10.52
GA 6 15.365437 55.007 56.9689413344285 10.72
GA 6 15.431615 57.229 57.8193982600617 10.93
GA 6 15.438048 57.229 57.8996968232164 10.94
GA 6 15.439069 57.229 57.9123873206245 10.95
GA 6 15.459503 57.959 58.1629320831886 11
GA 6 15.494308 57.959 58.5964837547096 11.09
GA 6 15.503329 57.959 58.7125455980418 11.11
GA 6 15.544525 58.689 59.2569483205601 11.21
GA 6 15.638578 60.149 60.5368965456912 11.41
GA 6 15.641748 58.689 60.5797387892443 11.42
GA 6 15.651276 59.419 60.7080301151494 11.44
GA 6 15.69575 60.149 61.293508804397 11.51
GA 6 15.711506 60.879 61.4937997831772 11.53
GA 6 15.715795 60.879 61.5475204833036 11.53
GA 6 15.722255 62.35 61.6277347302276 11.54
GA 6 15.724805 63.08 61.6592795998312 11.55
GA 6 15.734955 63.08 61.7858505185237 11.56
GA 6 15.745227 63.08 61.9155208009797 11.57
GA 6 15.776776 63.08 62.3227770877144 11.6
GA 6 15.806966 63.08 62.7233676059407 11.62
GA 6 15.815722 63.08 62.841213778931 11.63
GA 6 15.833161 63.08 63.0778009080869 11.64
GA 6 15.840494 63.08 63.1779480910611 11.64
GA 6 15.904873 63.81 64.0684427070089 11.67
GA 6 15.91296 64.539 64.1810966038144 11.68
GA 6 15.925533 65.269 64.35629298589 11.68
GA 6 15.933718 65.269 64.4703124564896 11.68
GA 6 15.939732 65.269 64.5540415400125 11.69
GA 6 15.946531 65.269 64.6486261131438 11.69
GA 6 15.954313 65.999 64.7567581201206 11.69
GA 6 15.994903 65.999 65.317080135255 11.7
GA 6 16.058544 66.729 66.1730604009775 11.71
GA 6 16.077944 67.459 66.4258074192322 11.7
GA 6 16.129817 67.459 67.0760473788608 11.69
GA 6 16.29234 68.93 68.9228849337402 11.51
GA 6 16.414403 69.66 70.2092892603233 11.26
GA 6 16.420145 69.66 70.2690201549555 11.25
GA 6 16.433612 69.66 70.4090643541082 11.22
GA 6 16.473195 71.131 70.8210983196862 11.15
GA 6 16.47654 71.131 70.8559965981876 11.14
GA 6 16.501401 71.131 71.1160558742253 11.09
GA 6 16.542669 71.131 71.5516033869584 10.98
GA 6 16.555693 71.131 71.6904139121921 10.94
GA 6 16.557938 71.131 71.7144190903838 10.94
GA 6 16.570207 71.861 71.845606590251 10.9
GA 6 16.593733 71.861 72.0967434086007 10.83
GA 6 16.605012 71.861 72.216923959067 10.8
GA 6 16.640534 73.331 72.5943138746176 10.69
GA 6 16.772855 74.061 73.9795855103888 10.32
GA 6 16.789473 74.061 74.1506128443707 10.26
GA 6 16.790493 74.061 74.161085050586 10.26
GA 6 16.817563 74.061 74.4378899105671 10.17
GA 6 16.833586 74.061 74.6006730536983 10.12
GA 6 16.869531 74.791 74.9627685284362 10
GA 6 16.876463 74.791 75.0321564838054 9.98
GA 6 16.878278 74.791 75.0503199026674 9.97
GA 6 16.946538 75.521 75.7313647267811 9.72
GA 6 16.975544 75.521 76.0189858279689 9.62
GA 6 16.991165 75.521 76.1732845042482 9.56
GA 6 17.001881 76.251 76.2788598257725 9.53
GA 6 17.011492 75.521 76.3733450776861 9.5
GA 6 17.011495 76.251 76.3733745393124 9.5
GA 6 17.072625 76.981 76.9691263909469 9.31
GA 6 17.084039 77.711 77.0792279629464 9.28
GA 6 17.094383 77.711 77.1787786637423 9.24
GA 6 17.110207 77.711 77.3308269371288 9.2
GA 6 17.120289 78.441 77.4275080596863 9.17
GA 6 17.125338 78.441 77.4758582999211 9.15
GA 6 17.135695 78.441 77.5748812660448 9.12
GA 6 17.175797 79.171 77.9558048083325 9.02
GA 6 17.213116 79.171 78.3056307601088 8.94
GA 6 17.213643 79.171 78.3105318600356 8.94
GA 6 17.238443 79.171 78.5397731343083 8.9
GA 6 17.24086 79.171 78.5619604626316 8.9
GA 6 17.242144 79.171 78.5737394414707 8.9
GA 6 17.287551 79.171 78.9896590709757 8.83
GA 6 17.313908 79.171 79.2298208362018 8.79
GA 6 17.34401 79.171 79.5020911578237 8.76
GA 6 17.369441 79.171 79.7298498747656 8.73
GA 6 17.37176 79.171 79.7504966831136 8.72
GA 6 17.373104 79.171 79.7624526863871 8.72
GA 6 17.373107 79.171 79.7624793655581 8.72
GA 6 17.432097 79.171 80.2788342517931 8.66
GA 6 17.465218 79.171 80.5600927180592 8.63
GA 6 17.554734 80.641 81.2851150306116 8.59
GA 6 17.562899 80.641 81.3490899933538 8.58
GA 6 17.563338 80.641 81.3525212000876 8.58
GA 6 17.564833 80.641 81.36419970996 8.58
GA 6 17.591953 80.641 81.5744542564416 8.57
GA 6 17.592203 80.641 81.5763792693102 8.57
GA 6 17.628237 80.641 81.8517139132535 8.55
GA 6 17.691826 82.101 82.3302436373611 8.54
GA 6 17.699891 82.831 82.3905564811585 8.54
GA 6 17.713889 83.561 82.4951596344138 8.54
GA 6 17.740027 83.561 82.6818434501607 8.54
GA 6 17.740733 83.561 82.6866950203203 8.54
GA 6 17.753991 83.561 82.7766278145791 8.55
GA 6 17.754211 83.561 82.7781052229072 8.55
GA 6 17.755419 83.561 82.7862112132524 8.55
GA 6 17.770643 83.561 82.8878377731022 8.55
GA 6 17.799878 84.291 83.0857489692752 8.57
GA 6 17.810715 83.561 83.1622619835958 8.57
GA 6 17.816603 83.561 83.2049679101005 8.57
GA 6 17.817454 83.561 83.2112156834331 8.57
GA 6 17.826346 83.561 83.2760282763382 8.58
GA 6 17.830318 83.561 83.3046251788254 8.58
GA 6 17.838204 83.561 83.3608011439524 8.59
GA 6 17.950352 84.291 84.1149753317985 8.64
GA 6 17.950591 84.291 84.1165740419832 8.64
GA 6 17.958634 84.291 84.1705542444559 8.65
GA 6 17.959108 84.291 84.1737472192677 8.65
GA 6 17.972913 84.291 84.2674244173974 8.65
GA 6 17.982289 84.291 84.3319295927236 8.65
GA 6 18.02936 84.291 84.6712149527552 8.65
GA 6 18.085312 85.021 85.0656432178451 8.65
GA 6 18.095051 85.021 85.1303318827271 8.65
GA 6 18.12393 85.021 85.3195940313357 8.65
GA 6 18.124368 85.021 85.3224557610615 8.65
GA 6 18.133385 85.021 85.3814462650233 8.65
GA 6 18.13565 85.021 85.3962995917465 8.65
GA 6 18.181703 85.751 85.7066510815319 8.66
GA 6 18.186311 86.481 85.7390901588015 8.66
GA 6 18.230135 85.751 86.0684770687947 8.66
GA 6 18.233315 85.751 86.0941671195813 8.67
GA 6 18.233627 85.751 86.0967012865382 8.67
GA 6 18.257134 85.751 86.2868103271831 8.66
GA 6 18.260954 86.481 86.317577705136 8.66
GA 6 18.287837 85.751 86.5335232539134 8.66
GA 6 18.301305 86.481 86.6415539571584 8.66
GA 6 18.350449 86.481 87.0374620972262 8.65
GA 6 18.35877 85.751 87.1050811615087 8.65
GA 6 18.383544 85.021 87.3080380299954 8.65
GA 6 18.388298 85.021 87.3473143272827 8.65
GA 6 18.479146 88.682 88.1281134297965 8.65
GA 6 18.48166 88.682 88.1507962660461 8.65
GA 6 18.482611 88.682 88.1594156924879 8.65
GA 6 18.497412 88.682 88.2960916981154 8.65
GA 6 18.498248 89.412 88.3039415995525 8.65
GA 6 18.500407 88.682 88.3242724426788 8.65
GA 6 18.500782 88.682 88.3278121181954 8.65
GA 6 18.547087 88.682 88.7783122699329 8.66
GA 6 18.572574 89.412 89.0305787806817 8.66
GA 6 18.601249 89.412 89.3097141063401 8.67
GA 6 18.613373 89.412 89.4244899878038 8.67
GA 6 18.617564 89.412 89.4638759628123 8.67
GA 6 18.699812 90.882 90.2908724759797 8.69
GA 6 18.741776 92.342 90.7431763708874 8.7
GA 6 18.768715 89.412 91.0404609850559 8.72
GA 6 18.845267 92.342 91.8988508722741 8.75
GA 6 18.879627 92.342 92.2834031034941 8.76
GA 6 18.894722 93.072 92.450898134243 8.77
GA 6 18.906073 93.072 92.5760152537051 8.78
GA 6 18.922432 93.072 92.7548048612479 8.78
GA 6 19.03653 94.543 93.9223750953103 8.82
GA 6 19.107438 94.543 94.6068636417882 8.83
GA 6 19.195915 96.013 95.4701635807083 8.86
GA 6 19.203742 96.013 95.5449219356926 8.86
GA 6 19.203745 96.013 95.5449505016942 8.86
GA 6 19.210312 96.013 95.6073094266377 8.86
GA 6 19.225144 96.013 95.7467720326519 8.85
GA 6 19.225848 96.013 95.7533400551562 8.85
GA 6 19.25357 96.013 96.007690344803 8.84
GA 6 19.268308 96.013 96.1390587616989 8.83
GA 6 19.273632 96.013 96.1857717687564 8.83
GA 6 19.313485 96.743 96.5344518061238 8.81
GA 6 19.333921 96.743 96.7134135849699 8.8
GA 6 19.342097 96.743 96.7849860082313 8.79
GA 6 19.344852 96.743 96.8090964095724 8.79
GA 6 19.384296 97.473 97.1536156604734 8.77
GA 6 19.389936 97.473 97.2027308389184 8.76
GA 6 19.412338 97.473 97.3973009385177 8.75
GA 6 19.429473 97.473 97.5454602453409 8.73
GA 6 19.555821 98.944 98.6093610907257 8.57
GA 6 19.557552 98.944 98.6234718231986 8.57
GA 6 19.580298 98.944 98.8084135146528 8.53
GA 6 19.808081 100.415 100.618509601082 8.08
GA 6 19.962859 101.885 101.804522996264 7.7
GA 6 19.97172 101.885 101.871335981954 7.68
GA 6 19.971723 101.885 101.871358582316 7.68
GA 6 20.05758 101.885 102.512604194703 7.51
GA 6 20.057583 101.885 102.512626406536 7.51
GA 6 20.206165 102.615 103.595962150886 7.21
GA 6 20.235849 102.615 103.808360125919 7.16
GA 6 20.349603 104.086 104.609785825551 6.96
GA 6 20.628514 106.309 106.489953266225 6.51
GA 6 20.920689 108.531 108.328298987308 6.04
GA 6 20.920851 108.531 108.32928056085 6.04
GA 6 20.92189 108.531 108.335574961288 6.04
GA 6 21.71226 111.484 112.613718860474 4.74
GA 6 22.009441 115.94 113.952650836829 4.23
GA 6 22.27122 115.94 115.006555672012 3.49
GA 6 22.332734 115.94 115.236931621228 3.32
GA 6 23.022229 115.94 117.360205861797 1.66
GA 7 0.106595 0 -0.578812769084473 4.16
GA 7 0.161865 0.73 -0.261240249481 4.48
GA 7 0.298933 2.19 0.59122764000688 5.33
GA 7 0.361577 0.73 1.01640890113193 5.77
GA 7 0.378813 2.19 1.13775739725987 5.89
GA 7 0.400453 2.19 1.29290596818182 6.04
GA 7 0.412294 1.46 1.37914719698506 6.12
GA 7 0.414937 1.46 1.39852901190471 6.13
GA 7 0.480831 0.73 1.89787860702216 6.54
GA 7 0.546891 1.46 2.431381186274 6.96
GA 7 0.703164 2.19 3.81338904632113 7.83
GA 7 0.724733 2.19 4.0152384682867 7.93
GA 7 0.7275 2.19 4.04130470763319 7.95
GA 7 0.780667 5.85 4.54930770208668 8.18
GA 7 0.826674 5.85 4.99898193905698 8.37
GA 7 0.828422 5.85 5.01623543606609 8.38
GA 7 0.902863 4.39 5.76112887681014 8.69
GA 7 0.93916 2.19 6.13065387581765 8.82
GA 7 0.986411 2.19 6.61671805636565 8.97
GA 7 1.008252 5.85 6.843010241567 9.03
GA 7 1.058377 5.85 7.38461839400213 9.17
GA 7 1.073711 6.58 7.55703265380987 9.22
GA 7 1.077948 6.58 7.60507442139637 9.24
GA 7 1.088434 7.31 7.72459429800979 9.28
GA 7 1.091385 7.31 7.7583711996864 9.29
GA 7 1.096916 7.31 7.82182192093252 9.31
GA 7 1.101621 7.31 7.87592708527603 9.33
GA 7 1.105555 7.31 7.92124511939023 9.34
GA 7 1.140133 8.781 8.32112521807313 9.44
GA 7 1.20212 9.511 9.02888682846752 9.47
GA 7 1.24456 9.511 9.53789575102556 9.5
GA 7 1.263231 10.241 9.78044240004331 9.51
GA 7 1.274831 10.971 9.93550689107897 9.51
GA 7 1.327026 11.701 10.6601419000408 9.53
GA 7 1.352233 11.701 11.016653760223 9.53
GA 7 1.386989 11.701 11.5028257392173 9.54
GA 7 1.394628 11.701 11.6076814887873 9.54
GA 7 1.411209 12.43 11.8315424055194 9.54
GA 7 1.459382 12.43 12.4409295310916 9.55
GA 7 1.481533 13.16 12.7085411153076 9.55
GA 7 1.482442 13.16 12.719714498879 9.55
GA 7 1.496882 13.16 12.8987882426404 9.56
GA 7 1.5066 13.16 13.0206581445772 9.56
GA 7 1.521633 15.361 13.2105439946701 9.57
GA 7 1.545958 13.16 13.5187769889792 9.58
GA 7 1.568899 13.16 13.8069446248563 9.59
GA 7 1.616576 14.631 14.3807764514579 9.59
GA 7 1.617139 14.631 14.3872465144574 9.59
GA 7 1.644077 14.631 14.6854746601 9.59
GA 7 1.654452 14.631 14.7944867891804 9.6
GA 7 1.654455 14.631 14.7945179821724 9.6
GA 7 1.675374 14.631 15.0076323604204 9.61
GA 7 1.700958 14.631 15.2572344411042 9.62
GA 7 1.757459 15.361 15.7732807786336 9.64
GA 7 1.798383 15.361 16.1248546706692 9.64
GA 7 1.799645 15.361 16.1354861436322 9.64
GA 7 1.836175 16.832 16.4395575070972 9.61
GA 7 1.856568 17.562 16.6073301063014 9.6
GA 7 1.9028 17.562 16.9876493822898 9.59
GA 7 1.902803 16.832 16.9876742113033 9.59
GA 7 1.945572 17.562 17.3004645149742 9.59
GA 7 1.964038 17.562 17.415915648425 9.58
GA 7 1.991982 17.562 17.5779249904925 9.57
GA 7 1.991985 17.562 17.5779418914979 9.57
GA 7 1.994582 17.562 17.5925503506415 9.57
GA 7 2.000608 17.562 17.6263146064241 9.56
GA 7 2.049175 17.562 17.9044877544581 9.49
GA 7 2.054382 17.562 17.9363659897998 9.48
GA 7 2.096508 18.292 18.2250697204642 9.4
GA 7 2.099087 18.292 18.2445085399287 9.39
GA 7 2.110603 18.292 18.3237978477515 9.37
GA 7 2.113123 18.292 18.3397701113723 9.36
GA 7 2.136855 19.022 18.4762562988491 9.31
GA 7 2.139256 19.752 18.4894521025005 9.3
GA 7 2.158716 19.022 18.6007769459641 9.25
GA 7 2.172817 19.752 18.693792083208 9.22
GA 7 2.176168 19.752 18.7183713874126 9.21
GA 7 2.178612 19.752 18.7370211866429 9.21
GA 7 2.253735 19.752 19.3007232350016 9
GA 7 2.283503 19.752 19.517066147324 8.88
GA 7 2.31978 20.481 19.7791449522744 8.72
GA 7 2.343202 19.752 19.9488528216515 8.61
GA 7 2.366172 19.752 20.1166614120228 8.49
GA 7 2.394292 19.752 20.3251585266742 8.35
GA 7 2.423114 19.752 20.5438445369885 8.21
GA 7 2.436331 19.752 20.6462561071614 8.15
GA 7 2.482157 19.752 21.0143877596742 7.95
GA 7 2.487009 19.752 21.0547286645145 7.93
GA 7 2.510411 19.752 21.2563066407896 7.82
GA 7 2.511691 19.752 21.2676450067201 7.81
GA 7 2.513634 19.752 21.28490732366 7.81
GA 7 2.539102 20.481 21.5155447789724 7.69
GA 7 2.550106 20.481 21.6166944526343 7.64
GA 7 2.578007 20.481 21.8726142887373 7.52
GA 7 2.585083 21.952 21.9366442443924 7.49
GA 7 2.585311 21.952 21.9386976509735 7.49
GA 7 2.597049 21.952 22.0434144630727 7.44
GA 7 2.611817 21.952 22.1716934035393 7.38
GA 7 2.645572 21.952 22.4769299857444 7.24
GA 7 2.651812 21.952 22.536587624054 7.22
GA 7 2.662431 21.952 22.6399181646038 7.18
GA 7 2.700936 23.423 23.0277965827414 7.03
GA 7 2.706011 24.153 23.0797871790774 7.01
GA 7 2.710624 24.153 23.1270988653768 7
GA 7 2.719282 24.153 23.215916893816 6.96
GA 7 2.721899 24.153 23.2427421364282 6.95
GA 7 2.747873 24.153 23.5068928459097 6.86
GA 7 2.823808 25.613 24.2117656021802 6.63
GA 7 2.844773 25.613 24.3914064975343 6.57
GA 7 2.858167 26.343 24.5134805638912 6.53
GA 7 2.891627 26.343 24.8359146032581 6.45
GA 7 2.977479 26.343 25.6826409351321 6.3
GA 7 2.982093 26.343 25.7253322977625 6.29
GA 7 2.995994 26.343 25.8503439902328 6.27
GA 7 3.006036 26.343 25.9368022332854 6.26
GA 7 3.014066 26.343 26.0032909670174 6.25
GA 7 3.032235 26.343 26.1438462513568 6.23
GA 7 3.097453 26.343 26.616714906547 6.12
GA 7 3.104955 26.343 26.6701687214488 6.1
GA 7 3.111981 24.883 26.7199907288346 6.09
GA 7 3.119739 26.343 26.7747133563268 6.08
GA 7 3.193551 27.813 27.2759220533314 5.95
GA 7 3.201468 27.813 27.3271348117126 5.94
GA 7 3.202846 27.813 27.3359898779553 5.93
GA 7 3.207437 27.813 27.3653629365977 5.92
GA 7 3.255658 27.813 27.6608166267574 5.81
GA 7 3.260025 27.813 27.6862919008715 5.8
GA 7 3.306611 27.813 27.934095954557 5.69
GA 7 3.320059 27.813 27.998027876396 5.66
GA 7 3.375777 27.813 28.2345159268182 5.52
GA 7 3.421062 27.813 28.4022806015672 5.41
GA 7 3.421759 27.813 28.4047491297036 5.41
GA 7 3.450949 27.813 28.5061974499158 5.33
GA 7 3.460314 27.813 28.5381959599005 5.3
GA 7 3.530263 28.543 28.7794110333585 5.09
GA 7 3.549671 28.543 28.8500583949243 5.03
GA 7 3.583577 28.543 28.9812991419912 4.92
GA 7 3.594268 29.273 29.0231009219938 4.89
GA 7 3.594271 29.273 29.0231122437832 4.89
GA 7 3.606679 29.273 29.0680834674856 4.85
GA 7 3.635955 29.273 29.1609679791922 4.76
GA 7 3.692403 29.273 29.3014719915331 4.55
GA 7 3.694397 29.273 29.3058038618278 4.54
GA 7 3.729479 29.273 29.37851656069 4.4
GA 7 3.787974 30.003 29.500270298548 4.17
GA 7 3.848866 30.003 29.6604282896723 3.98
GA 7 3.86259 30.733 29.705205283803 3.94
GA 7 3.977582 30.003 30.0874718116982 3.53
GA 7 4.00172 30.003 30.1655434777957 3.46
GA 7 4.01506 30.003 30.2084160892158 3.42
GA 7 4.03936 30.003 30.2860471291837 3.35
GA 7 4.052453 30.003 30.3276421521954 3.32
GA 7 4.080222 30.003 30.4153684368876 3.25
GA 7 4.085991 30.003 30.4335153066496 3.24
GA 7 4.101252 30.003 30.4814003300625 3.21
GA 7 4.134675 30.003 30.5857228230622 3.13
GA 7 4.191261 30.733 30.7544804687925 3.03
GA 7 4.199398 30.003 30.7776548282527 3.01
GA 7 4.204584 30.733 30.7922961915423 3
GA 7 4.289293 30.733 31.0195909035154 2.9
GA 7 4.29984 30.733 31.0466373181431 2.89
GA 7 4.434097 31.463 31.3804116425704 2.85
GA 7 4.493825 32.193 31.5299394854497 2.89
GA 7 4.52456 32.193 31.6090587052548 2.91
GA 7 4.557856 32.193 31.697251248728 2.94
GA 7 4.591282 32.193 31.7890529870004 2.96
GA 7 4.639387 32.193 31.9143537539953 3.01
GA 7 4.672075 32.193 31.9910102437715 3.06
GA 7 4.69701 32.193 32.0465444224581 3.1
GA 7 4.778756 32.193 32.2241710978371 3.28
GA 7 4.801855 32.193 32.2766005787711 3.34
GA 7 4.80239 32.193 32.2778412949128 3.34
GA 7 4.872707 32.923 32.4564766091282 3.5
GA 7 4.882535 32.923 32.4846058956128 3.52
GA 7 4.886654 32.923 32.4966791653663 3.53
GA 7 4.89627 33.653 32.5255521616162 3.55
GA 7 4.902507 32.923 32.544429832209 3.56
GA 7 4.916019 32.923 32.5842117115761 3.59
GA 7 4.943183 32.923 32.6601232498443 3.64
GA 7 4.987036 32.923 32.7740270662999 3.72
GA 7 5.011383 32.923 32.8343461015003 3.76
GA 7 5.056597 32.923 32.9446389876268 3.85
GA 7 5.090957 32.923 33.0299893465808 3.92
GA 7 5.105629 32.923 33.0675619435615 3.96
GA 7 5.162312 32.923 33.2236192635732 4.09
GA 7 5.243579 32.923 33.4958380260045 4.28
GA 7 5.251626 32.923 33.5259465639799 4.3
GA 7 5.287586 32.923 33.6479261512587 4.36
GA 7 5.293401 32.923 33.6662433978749 4.37
GA 7 5.299615 32.923 33.6855388749956 4.38
GA 7 5.32607 32.923 33.7658975388095 4.43
GA 7 5.32911 32.923 33.7750841374749 4.44
GA 7 5.357496 32.923 33.862615292732 4.49
GA 7 5.358338 33.653 33.8652942166254 4.49
GA 7 5.422803 34.383 34.1015112523891 4.61
GA 7 5.443171 34.383 34.1917027808312 4.65
GA 7 5.510904 34.383 34.5178524107563 4.75
GA 7 5.535722 35.113 34.645063159583 4.78
GA 7 5.562158 34.383 34.7836299772565 4.81
GA 7 5.5626 34.383 34.7859679642452 4.81
GA 7 5.569682 36.573 34.823507096811 4.82
GA 7 5.589595 35.113 34.9297144087208 4.84
GA 7 5.604029 35.113 35.0071148255612 4.85
GA 7 5.621028 35.113 35.0984653309651 4.86
GA 7 5.67003 35.843 35.3605863874979 4.9
GA 7 5.677646 35.843 35.4016080011933 4.91
GA 7 5.686885 35.843 35.4530617381541 4.91
GA 7 5.753567 35.843 35.8712408305713 4.98
GA 7 5.75357 35.843 35.871261202052 4.98
GA 7 5.763107 35.843 35.9365971782155 4.99
GA 7 5.774499 36.573 36.0160522652448 5
GA 7 5.788995 35.843 36.1191216084286 5.02
GA 7 5.800776 35.843 36.204283396964 5.02
GA 7 5.860806 35.843 36.6505155145828 5.05
GA 7 6.012353 36.573 37.7306847726998 5.07
GA 7 6.037018 36.573 37.8936020594508 5.08
GA 7 6.058301 36.573 38.0449904233124 5.1
GA 7 6.106477 38.773 38.4133107604501 5.12
GA 7 6.146504 38.773 38.7324501295683 5.13
GA 7 6.157203 38.773 38.8178369273529 5.13
GA 7 6.16934 39.503 38.9141144225798 5.13
GA 7 6.174841 39.503 38.9574473116029 5.14
GA 7 6.244091 40.233 39.4705138531242 5.13
GA 7 6.268885 40.233 39.631235347516 5.13
GA 7 6.277905 40.233 39.6855673825835 5.13
GA 7 6.327936 40.233 39.9880986560657 5.16
GA 7 6.381202 40.233 40.3189958627057 5.18
GA 7 6.457675 40.233 40.7834701416151 5.17
GA 7 6.45829 40.233 40.7870631754309 5.17
GA 7 6.471775 40.233 40.8650208076748 5.17
GA 7 6.508349 40.963 41.0671251963643 5.16
GA 7 6.5088 40.963 41.0695197501744 5.15
GA 7 6.511369 41.693 41.0831097625746 5.15
GA 7 6.531867 41.693 41.1883369830649 5.14
GA 7 6.533643 41.693 41.1971718768926 5.14
GA 7 6.558407 41.693 41.3159125728094 5.13
GA 7 6.655264 41.693 41.7268659233649 5.08
GA 7 6.683162 42.423 41.8388526177711 5.07
GA 7 6.683498 42.423 41.8402054481214 5.07
GA 7 6.683501 42.423 41.8402175279204 5.07
GA 7 6.705437 42.423 41.9291916471787 5.07
GA 7 6.717764 42.423 41.980020262533 5.06
GA 7 6.72467 42.423 42.0088559086428 5.06
GA 7 6.753963 42.423 42.1349702866079 5.04
GA 7 6.78591 42.423 42.2663812293581 5.02
GA 7 6.803885 42.423 42.3324868989603 5
GA 7 6.82194 42.423 42.3942413795482 4.98
GA 7 6.830453 42.423 42.4219790487534 4.97
GA 7 6.836371 42.423 42.4408052953563 4.97
GA 7 6.92775 43.153 42.7059784559775 4.86
GA 7 6.949658 43.153 42.7693398275135 4.83
GA 7 6.998711 43.153 42.9241081619109 4.77
GA 7 7.02199 43.153 43.0075026494042 4.75
GA 7 7.033857 43.153 43.0532988300826 4.74
GA 7 7.043334 43.153 43.090286806661 4.72
GA 7 7.046228 43.153 43.1013650552634 4.72
GA 7 7.049319 43.153 43.1130902471342 4.72
GA 7 7.069937 43.153 43.1886899032975 4.69
GA 7 7.094336 43.153 43.2731825662469 4.65
GA 7 7.146473 43.153 43.4422506080462 4.56
GA 7 7.225636 43.153 43.6965156408125 4.43
GA 7 7.284274 43.153 43.9090008309994 4.37
