set	map	mkr	phys	gen
JIGA_femF1	Mme_chr24	mkr5036	10913311	87.33
JIGA_femF1	Mme_chr24	mkr5037	10986408	88.06
JIGA_femF1	Mme_chr24	mkr5038	11021071	88.79
JIGA_femF1	Mme_chr24	mkr5039	11178830	91.77
JIGA_femF1	Mme_chr24	mkr5040	11189073	92.5
JIGA_femF1	Mme_chr24	mkr5041	11195788	92.5
JIGA_femF1	Mme_chr24	mkr5042	11222466	92.5
JIGA_femF1	Mme_chr24	mkr5043	11241263	92.5
JIGA_femF1	Mme_chr24	mkr5044	11283922	93.23
JIGA_femF1	Mme_chr24	mkr5045	11304912	92.5
JIGA_femF1	Mme_chr24	mkr5046	11363427	93.23
JIGA_femF1	Mme_chr24	mkr5047	11364232	93.23
JIGA_femF1	Mme_chr24	mkr5048	11368944	93.23
JIGA_femF1	Mme_chr24	mkr5049	11458250	93.23
JIGA_femF1	Mme_chr24	mkr5050	11526782	93.23
JIGA_femF1	Mme_chr24	mkr5051	11578205	93.23
JIGA_femF1	Mme_chr24	mkr5052	11813260	93.23
JIGA_femF1	Mme_chr24	mkr5053	11813362	93.23
JIGA_femF1	Mme_chr24	mkr5054	11861532	93.96
JIGA_femF1	Mme_chr24	mkr5055	11894358	93.96
JIGA_femF1	Mme_chr24	mkr5056	11963712	93.96
JIGA_femF1	Mme_chr24	mkr5057	12015189	93.96
JIGA_femF1	Mme_chr24	mkr5058	12023789	93.96
JIGA_femF1	Mme_chr24	mkr5059	12146111	95.43
JIGA_femF1	Mme_chr24	mkr5060	12184423	96.16
JIGA_femF1	Mme_chr24	mkr5061	12235698	95.43
JIGA_femF1	Mme_chr24	mkr5062	12291228	96.16
JIGA_femF1	Mme_chr24	mkr5063	12301162	95.43
JIGA_femF1	Mme_chr24	mkr5064	12355840	97.63
JIGA_femF1	Mme_chr24	mkr5065	12423883	97.63
JIGA_femF1	Mme_chr24	mkr5066	12440903	97.63
JIGA_femF1	Mme_chr24	mkr5067	12455390	97.63
JIGA_femF1	Mme_chr24	mkr5068	12465932	98.36
JIGA_femF1	Mme_chr24	mkr5069	12478380	99.09
JIGA_femF1	Mme_chr24	mkr5070	12494495	99.09
JIGA_femF1	Mme_chr24	mkr5071	12536045	99.82
JIGA_femF1	Mme_chr24	mkr5072	12628822	101.29
JIGA_femF1	Mme_chr24	mkr5073	12940968	98.36
JIGA_femF1	Mme_chr24	mkr5074	13293266	109.12
JIGA_femF1	Mme_chr24	mkr5075	13333326	109.85
JIGA_femF1	Mme_chr24	mkr5076	13337998	109.85
JIGA_femF1	Mme_chr24	mkr5077	13354685	109.85
JIGA_femF1	Mme_chr24	mkr5078	13366680	109.85
JIGA_femF1	Mme_chr24	mkr5079	13369014	109.85
JIGA_femF1	Mme_chr24	mkr5080	13373054	109.12
JIGA_femF1	Mme_chr24	mkr5081	13374744	109.85
JIGA_femF1	Mme_chr24	mkr5082	13384964	109.85
JIGA_femF1	Mme_chr24	mkr5083	13390271	109.85
JIGA_femF1	Mme_chr24	mkr5084	13415676	109.85
JIGA_femF1	Mme_chr24	mkr5085	13461987	110.58
JIGA_femF1	Mme_chr24	mkr5086	13533073	112.05
JIGA_femF1	Mme_chr24	mkr5087	13541696	112.05
JIGA_femF1	Mme_chr24	mkr5088	13549795	112.05
JIGA_femF1	Mme_chr24	mkr5089	13554159	112.05
JIGA_femF1	Mme_chr24	mkr5090	13621716	112.05
JIGA_femF1	Mme_chr24	mkr5091	13659695	112.05
JIGA_femF1	Mme_chr24	mkr5092	13681915	112.05
JIGA_femF1	Mme_chr24	mkr5093	13737206	112.05
JIGA_femF1	Mme_chr24	mkr5094	13774436	112.05
JIGA_femF1	Mme_chr24	mkr5095	13864054	112.05
JIGA_femF1	Mme_chr24	mkr5096	13943951	112.78
JIGA_femF1	Mme_chr24	mkr5097	13948866	112.78
JIGA_femF1	Mme_chr24	mkr5098	13991566	112.78
JIGA_femF1	Mme_chr24	mkr5099	14073896	115.72
JIGA_femF1	Mme_chr24	mkr5100	14082561	114.25
JIGA_femF1	Mme_chr24	mkr5101	14092972	114.25
JIGA_femF1	Mme_chr24	mkr5102	14153249	114.25
JIGA_femF1	Mme_chr24	mkr5103	14166967	114.25
JIGA_femF1	Mme_chr24	mkr5104	14201165	114.25
JIGA_femF1	Mme_chr24	mkr5105	14208476	114.25
JIGA_femF1	Mme_chr24	mkr5106	14236720	114.25
JIGA_femF1	Mme_chr24	mkr5107	14265302	114.25
JIGA_femF1	Mme_chr24	mkr5108	14272881	114.25
JIGA_femF1	Mme_chr24	mkr5109	14328914	114.25
JIGA_femF1	Mme_chr24	mkr5110	14332808	114.25
JIGA_femF1	Mme_chr24	mkr5111	14357179	114.25
JIGA_femF1	Mme_chr24	mkr5112	14553367	116.45
JIGA_femF1	Mme_chr24	mkr5113	14590785	117.18
JIGA_femF1	Mme_chr24	mkr5114	14599555	117.18
JIGA_femF1	Mme_chr24	mkr5115	14613114	117.18
JIGA_femF1	Mme_chr24	mkr5116	14619244	117.18
JIGA_femF1	Mme_chr24	mkr5117	14620638	117.18
JIGA_femF1	Mme_chr24	mkr5118	14620736	117.18
JIGA_femF1	Mme_chr24	mkr5119	14626837	117.18
JIGA_femF1	Mme_chr24	mkr5120	14639918	117.18
JIGA_femF1	Mme_chr24	mkr5121	14640414	117.18
JIGA_femF1	Mme_chr24	mkr5122	14646240	117.18
JIGA_femF1	Mme_chr24	mkr5123	14752165	118.66
JIGA_femF1	Mme_chr24	mkr5124	14766581	119.39
JIGA_femF1	Mme_chr24	mkr5125	14784733	119.39
JIGA_femF1	Mme_chr24	mkr5126	14811433	119.39
JIGA_femF1	Mme_chr24	mkr5127	14873194	120.12
JIGA_femF1	Mme_chr24	mkr5128	14922101	120.85
JIGA_femF1	Mme_chr24	mkr5129	15003339	120.85
JIGA_femF1	Mme_chr24	mkr5130	15005779	120.85
JIGA_femF1	Mme_chr24	mkr5131	15026310	120.85
JIGA_femF1	Mme_chr24	mkr5132	15037148	120.85
JIGA_femF1	Mme_chr24	mkr5133	15044968	120.85
JIGA_femF1	Mme_chr24	mkr5134	15048102	121.58
JIGA_femF1	Mme_chr24	mkr5135	15119029	122.31
JIGA_femF1	Mme_chr24	mkr5136	15162956	122.31
JIGA_femF1	Mme_chr24	mkr5137	15229590	123.78
JIGA_femF1	Mme_chr24	mkr5138	15241876	124.51
JIGA_femF1	Mme_chr24	mkr5139	15269431	125.24
JIGA_femF1	Mme_chr24	mkr5140	15273750	125.24
JIGA_femF1	Mme_chr24	mkr5141	15509698	127.46
JIGA_femF1	Mme_chr24	mkr5142	15517917	127.46
JIGA_femF1	Mme_chr24	mkr5143	15519579	127.46
JIGA_femF1	Mme_chr24	mkr5144	15543016	127.46
JIGA_femF1	Mme_chr24	mkr5145	15557555	128.19
JIGA_femF1	Mme_chr24	mkr5146	15725752	128.92
JIGA_femF1	Mme_chr24	mkr5147	15959009	82.66
JIGA_femF1	Mme_chr24	mkr5148	15962265	82.66
JIGA_femF1	Mme_chr24	mkr5149	16036909	130.39
JIGA_femF1	Mme_chr24	mkr5150	16420985	133.37
JIGA_femF1	Mme_chr24	mkr5151	17133426	134.85
JIGA_femF1	Mme_chr24	mkr5152	17221530	136.32
JIGA_femF1	Mme_chr24	mkr5153	17226722	137.05
JIGA_femF1	Mme_chr20	mkr5154	1431	0
JIGA_femF1	Mme_chr20	mkr5155	1896	0.73
JIGA_femF1	Mme_chr20	mkr5156	4644326	1.46
JIGA_femF1	Mme_chr20	mkr5157	4693286	0.73
JIGA_femF1	Mme_chr20	mkr5158	4694024	0.73
JIGA_femF1	Mme_chr20	mkr5159	4705800	0.73
JIGA_femF1	Mme_chr20	mkr5160	4741177	0.73
JIGA_femF1	Mme_chr20	mkr5161	4751960	0.73
JIGA_femF1	Mme_chr20	mkr5162	4769553	0.73
JIGA_femF1	Mme_chr20	mkr5163	4769626	0.73
JIGA_femF1	Mme_chr20	mkr5164	4790839	0.73
JIGA_femF1	Mme_chr20	mkr5165	4825319	0.73
JIGA_femF1	Mme_chr20	mkr5166	4832380	0.73
JIGA_femF1	Mme_chr20	mkr5167	4850026	0.73
JIGA_femF1	Mme_chr20	mkr5168	4895140	0.73
JIGA_femF1	Mme_chr20	mkr5169	4956931	2.19
JIGA_femF1	Mme_chr20	mkr5170	4957777	2.19
JIGA_femF1	Mme_chr20	mkr5171	4973460	2.19
JIGA_femF1	Mme_chr20	mkr5172	4983690	2.92
JIGA_femF1	Mme_chr20	mkr5173	5038028	2.19
JIGA_femF1	Mme_chr20	mkr5174	5040015	2.92
JIGA_femF1	Mme_chr20	mkr5175	5119719	2.92
JIGA_femF1	Mme_chr20	mkr5176	5180746	2.92
JIGA_femF1	Mme_chr20	mkr5177	5180783	2.92
JIGA_femF1	Mme_chr20	mkr5178	5186661	2.92
JIGA_femF1	Mme_chr20	mkr5179	5425043	9.08
JIGA_femF1	Mme_chr20	mkr5180	5536396	9.81
JIGA_femF1	Mme_chr20	mkr5181	5627778	12.8
JIGA_femF1	Mme_chr20	mkr5182	5627863	12.8
JIGA_femF1	Mme_chr20	mkr5183	5806055	18.96
JIGA_femF1	Mme_chr20	mkr5184	6000835	21.94
JIGA_femF1	Mme_chr20	mkr5185	6081174	24.17
JIGA_femF1	Mme_chr20	mkr5186	6708567	41.73
JIGA_femF1	Mme_chr20	mkr5187	6840552	41.73
JIGA_femF1	Mme_chr20	mkr5188	6882273	41.73
JIGA_femF1	Mme_chr20	mkr5189	7085127	41.73
JIGA_femF1	Mme_chr20	mkr5190	7164162	41.73
JIGA_femF1	Mme_chr20	mkr5191	7198146	41
JIGA_femF1	Mme_chr20	mkr5192	7223338	41.73
JIGA_femF1	Mme_chr20	mkr5193	7252016	41.73
JIGA_femF1	Mme_chr20	mkr5194	7458448	41.73
JIGA_femF1	Mme_chr20	mkr5195	7543538	41.73
JIGA_femF1	Mme_chr20	mkr5196	7559379	41.73
JIGA_femF1	Mme_chr20	mkr5197	7575129	41.73
JIGA_femF1	Mme_chr20	mkr5198	7577698	41.73
JIGA_femF1	Mme_chr20	mkr5199	7592842	42.46
JIGA_femF1	Mme_chr20	mkr5200	7595512	41.73
JIGA_femF1	Mme_chr20	mkr5201	7605251	40.27
JIGA_femF1	Mme_chr20	mkr5202	7632514	41.73
JIGA_femF1	Mme_chr20	mkr5203	7693195	41.73
JIGA_femF1	Mme_chr20	mkr5204	7764249	41.73
JIGA_femF1	Mme_chr20	mkr5205	7892795	41.73
JIGA_femF1	Mme_chr20	mkr5206	8067922	43.19
JIGA_femF1	Mme_chr20	mkr5207	8083508	44.66
JIGA_femF1	Mme_chr20	mkr5208	8123318	45.39
JIGA_femF1	Mme_chr20	mkr5209	8127152	45.39
JIGA_femF1	Mme_chr20	mkr5210	8152353	45.39
JIGA_femF1	Mme_chr20	mkr5211	8173465	45.39
JIGA_femF1	Mme_chr20	mkr5212	8183133	45.39
JIGA_femF1	Mme_chr20	mkr5213	8205185	45.39
JIGA_femF1	Mme_chr20	mkr5214	8224793	46.12
JIGA_femF1	Mme_chr20	mkr5215	8384990	47.59
JIGA_femF1	Mme_chr20	mkr5216	8418857	48.32
JIGA_femF1	Mme_chr20	mkr5217	8444122	48.32
JIGA_femF1	Mme_chr20	mkr5218	8476827	49.78
JIGA_femF1	Mme_chr20	mkr5219	8488468	49.05
JIGA_femF1	Mme_chr20	mkr5220	8518207	49.05
JIGA_femF1	Mme_chr20	mkr5221	8595916	49.05
JIGA_femF1	Mme_chr20	mkr5222	8697486	51.25
JIGA_femF1	Mme_chr20	mkr5223	8989712	52.72
JIGA_femF1	Mme_chr20	mkr5224	8990429	52.72
JIGA_femF1	Mme_chr20	mkr5225	9016135	52.72
JIGA_femF1	Mme_chr20	mkr5226	9024461	52.72
JIGA_femF1	Mme_chr20	mkr5227	9051731	52.72
JIGA_femF1	Mme_chr20	mkr5228	9190915	53.45
JIGA_femF1	Mme_chr20	mkr5229	9280737	54.18
JIGA_femF1	Mme_chr20	mkr5230	9309900	53.45
JIGA_femF1	Mme_chr20	mkr5231	9339185	53.45
JIGA_femF1	Mme_chr20	mkr5232	9339539	53.45
JIGA_femF1	Mme_chr20	mkr5233	9397257	54.18
JIGA_femF1	Mme_chr20	mkr5234	9410836	54.18
JIGA_femF1	Mme_chr20	mkr5235	9473118	54.18
JIGA_femF1	Mme_chr20	mkr5236	9495762	54.18
JIGA_femF1	Mme_chr20	mkr5237	9561690	54.18
JIGA_femF1	Mme_chr20	mkr5238	9602854	54.91
JIGA_femF1	Mme_chr20	mkr5239	9698490	55.64
JIGA_femF1	Mme_chr20	mkr5240	9796139	56.37
JIGA_femF1	Mme_chr20	mkr5241	9861278	56.37
JIGA_femF1	Mme_chr20	mkr5242	9964720	56.37
JIGA_femF1	Mme_chr20	mkr5243	10009652	59.36
JIGA_femF1	Mme_chr20	mkr5244	10032325	60.09
JIGA_femF1	Mme_chr20	mkr5245	10081094	60.09
JIGA_femF1	Mme_chr20	mkr5246	10202164	60.09
JIGA_femF1	Mme_chr20	mkr5247	10209832	60.09
JIGA_femF1	Mme_chr20	mkr5248	10252416	60.82
JIGA_femF1	Mme_chr20	mkr5249	10402035	61.55
JIGA_femF1	Mme_chr20	mkr5250	10496058	61.55
JIGA_femF1	Mme_chr20	mkr5251	10496167	61.55
JIGA_femF1	Mme_chr20	mkr5252	10578435	61.55
JIGA_femF1	Mme_chr20	mkr5253	10633150	61.55
JIGA_femF1	Mme_chr20	mkr5254	10674066	61.55
JIGA_femF1	Mme_chr20	mkr5255	10698398	61.55
JIGA_femF1	Mme_chr20	mkr5256	10761781	63.01
JIGA_femF1	Mme_chr20	mkr5257	10770005	63.01
JIGA_femF1	Mme_chr20	mkr5258	10786926	62.28
JIGA_femF1	Mme_chr20	mkr5259	10837369	63.74
JIGA_femF1	Mme_chr20	mkr5260	10844105	63.74
JIGA_femF1	Mme_chr20	mkr5261	10857796	63.74
JIGA_femF1	Mme_chr20	mkr5262	10864854	63.74
JIGA_femF1	Mme_chr20	mkr5263	10868013	63.74
JIGA_femF1	Mme_chr20	mkr5264	10931330	63.74
JIGA_femF1	Mme_chr20	mkr5265	10952547	63.74
JIGA_femF1	Mme_chr20	mkr5266	11102166	64.47
JIGA_femF1	Mme_chr20	mkr5267	11155519	65.2
JIGA_femF1	Mme_chr20	mkr5268	11189548	65.2
JIGA_femF1	Mme_chr20	mkr5269	11209639	65.2
JIGA_femF1	Mme_chr20	mkr5270	11218572	65.2
JIGA_femF1	Mme_chr20	mkr5271	11270385	65.93
JIGA_femF1	Mme_chr20	mkr5272	11334365	65.93
JIGA_femF1	Mme_chr20	mkr5273	11464058	66.66
JIGA_femF1	Mme_chr20	mkr5274	11481841	66.66
JIGA_femF1	Mme_chr20	mkr5275	11498061	66.66
JIGA_femF1	Mme_chr20	mkr5276	11511227	66.66
JIGA_femF1	Mme_chr20	mkr5277	11514756	66.66
JIGA_femF1	Mme_chr20	mkr5278	11542429	66.66
JIGA_femF1	Mme_chr20	mkr5279	11601460	68.13
JIGA_femF1	Mme_chr20	mkr5280	11620059	68.13
JIGA_femF1	Mme_chr20	mkr5281	11675770	68.13
JIGA_femF1	Mme_chr20	mkr5282	11684143	68.13
JIGA_femF1	Mme_chr20	mkr5283	11687542	68.13
JIGA_femF1	Mme_chr20	mkr5284	11796775	69.6
JIGA_femF1	Mme_chr20	mkr5285	11801409	69.6
JIGA_femF1	Mme_chr20	mkr5286	11810906	69.6
JIGA_femF1	Mme_chr20	mkr5287	11821164	69.6
JIGA_femF1	Mme_chr20	mkr5288	11880533	69.6
JIGA_femF1	Mme_chr20	mkr5289	11941041	69.6
JIGA_femF1	Mme_chr20	mkr5290	11953091	69.6
JIGA_femF1	Mme_chr20	mkr5291	11958978	69.6
JIGA_femF1	Mme_chr20	mkr5292	11959059	69.6
JIGA_femF1	Mme_chr20	mkr5293	12020786	69.6
JIGA_femF1	Mme_chr20	mkr5294	12053885	70.33
JIGA_femF1	Mme_chr20	mkr5295	12072559	69.6
JIGA_femF1	Mme_chr20	mkr5296	12127806	70.33
JIGA_femF1	Mme_chr20	mkr5297	12129820	70.33
JIGA_femF1	Mme_chr20	mkr5298	12130973	70.33
JIGA_femF1	Mme_chr20	mkr5299	12184272	71.06
JIGA_femF1	Mme_chr20	mkr5300	12302027	71.79
JIGA_femF1	Mme_chr20	mkr5301	12337835	71.79
JIGA_femF1	Mme_chr20	mkr5302	12350189	71.79
JIGA_femF1	Mme_chr20	mkr5303	12385832	71.79
JIGA_femF1	Mme_chr20	mkr5304	12403427	71.79
JIGA_femF1	Mme_chr20	mkr5305	12465956	72.52
JIGA_femF1	Mme_chr20	mkr5306	12474934	72.52
JIGA_femF1	Mme_chr20	mkr5307	12503328	73.25
JIGA_femF1	Mme_chr20	mkr5308	12520957	73.25
JIGA_femF1	Mme_chr20	mkr5309	12549025	73.98
JIGA_femF1	Mme_chr20	mkr5310	12563910	73.25
JIGA_femF1	Mme_chr20	mkr5311	12578768	74.71
JIGA_femF1	Mme_chr20	mkr5312	12733593	76.18
JIGA_femF1	Mme_chr20	mkr5313	12844620	76.18
JIGA_femF1	Mme_chr20	mkr5314	12875665	76.18
JIGA_femF1	Mme_chr20	mkr5315	12962358	76.18
JIGA_femF1	Mme_chr20	mkr5316	12973388	76.18
JIGA_femF1	Mme_chr20	mkr5317	12975443	76.18
JIGA_femF1	Mme_chr20	mkr5318	13005412	76.18
JIGA_femF1	Mme_chr20	mkr5319	13139788	76.18
JIGA_femF1	Mme_chr20	mkr5320	13183147	76.18
JIGA_femF1	Mme_chr20	mkr5321	13218814	76.18
JIGA_femF1	Mme_chr20	mkr5322	13289063	76.18
JIGA_femF1	Mme_chr20	mkr5323	13304768	76.18
JIGA_femF1	Mme_chr20	mkr5324	13316423	76.18
JIGA_femF1	Mme_chr20	mkr5325	13535152	79.17
JIGA_femF1	Mme_chr20	mkr5326	13596062	79.17
JIGA_femF1	Mme_chr20	mkr5327	13648532	79.17
JIGA_femF1	Mme_chr20	mkr5328	13688684	79.17
JIGA_femF1	Mme_chr20	mkr5329	13732054	79.17
JIGA_femF1	Mme_chr20	mkr5330	13732852	79.17
JIGA_femF1	Mme_chr20	mkr5331	13746431	79.17
JIGA_femF1	Mme_chr20	mkr5332	13750582	79.17
JIGA_femF1	Mme_chr20	mkr5333	13775695	79.9
JIGA_femF1	Mme_chr20	mkr5334	13792998	79.9
JIGA_femF1	Mme_chr20	mkr5335	13801533	79.9
JIGA_femF1	Mme_chr20	mkr5336	13806651	79.9
JIGA_femF1	Mme_chr20	mkr5337	13833534	79.9
JIGA_femF1	Mme_chr20	mkr5338	13860822	80.63
JIGA_femF1	Mme_chr20	mkr5339	13891995	80.63
JIGA_femF1	Mme_chr20	mkr5340	13901466	80.63
JIGA_femF1	Mme_chr20	mkr5341	14086400	80.63
JIGA_femF1	Mme_chr20	mkr5342	14387460	84.39
JIGA_femF1	Mme_chr20	mkr5343	14388313	85.12
JIGA_femF1	Mme_chr20	mkr5344	14475745	84.39
JIGA_femF1	Mme_chr20	mkr5345	14498145	84.39
JIGA_femF1	Mme_chr20	mkr5346	14508193	84.39
JIGA_femF1	Mme_chr20	mkr5347	14515142	85.12
JIGA_femF1	Mme_chr20	mkr5348	14670008	84.39
JIGA_femF1	Mme_chr20	mkr5349	14721092	84.39
JIGA_femF1	Mme_chr20	mkr5350	14816002	84.39
JIGA_femF1	Mme_chr20	mkr5351	14845364	85.12
JIGA_femF1	Mme_chr20	mkr5352	14865486	84.39
JIGA_femF1	Mme_chr20	mkr5353	14901038	84.39
JIGA_femF1	Mme_chr20	mkr5354	14938352	84.39
JIGA_femF1	Mme_chr20	mkr5355	15008957	85.85
JIGA_femF1	Mme_chr20	mkr5356	15070134	86.58
JIGA_femF1	Mme_chr20	mkr5357	15093209	85.85
JIGA_femF1	Mme_chr20	mkr5358	15121142	86.58
JIGA_femF1	Mme_chr20	mkr5359	15124117	86.58
JIGA_femF1	Mme_chr20	mkr5360	15132623	86.58
JIGA_femF1	Mme_chr20	mkr5361	15177340	86.58
JIGA_femF1	Mme_chr20	mkr5362	15199087	86.58
JIGA_femF1	Mme_chr20	mkr5363	15217855	87.31
JIGA_femF1	Mme_chr20	mkr5364	15305311	87.31
JIGA_femF1	Mme_chr20	mkr5365	15307872	87.31
JIGA_femF1	Mme_chr20	mkr5366	15326133	87.31
JIGA_femF1	Mme_chr20	mkr5367	15361405	87.31
JIGA_femF1	Mme_chr20	mkr5368	15390383	87.31
JIGA_femF1	Mme_chr20	mkr5369	15391011	87.31
JIGA_femF1	Mme_chr20	mkr5370	15446800	87.31
JIGA_femF1	Mme_chr20	mkr5371	15452805	87.31
JIGA_femF1	Mme_chr20	mkr5372	15461563	87.31
JIGA_femF1	Mme_chr20	mkr5373	15501269	87.31
JIGA_femF1	Mme_chr20	mkr5374	15502983	87.31
JIGA_femF1	Mme_chr20	mkr5375	15507430	87.31
JIGA_femF1	Mme_chr20	mkr5376	15512081	87.31
JIGA_femF1	Mme_chr20	mkr5377	15523594	87.31
JIGA_femF1	Mme_chr20	mkr5378	15538406	87.31
JIGA_femF1	Mme_chr20	mkr5379	15555579	87.31
JIGA_femF1	Mme_chr20	mkr5380	15565586	87.31
JIGA_femF1	Mme_chr20	mkr5381	15666191	87.31
JIGA_femF1	Mme_chr20	mkr5382	15727323	90.26
JIGA_femF1	Mme_chr20	mkr5383	15797944	89.53
JIGA_femF1	Mme_chr20	mkr5384	15833772	90.26
JIGA_femF1	Mme_chr20	mkr5385	15895491	90.26
JIGA_femF1	Mme_chr20	mkr5386	15903647	90.26
JIGA_femF1	Mme_chr20	mkr5387	15950130	90.26
JIGA_femF1	Mme_chr20	mkr5388	15968053	90.26
JIGA_femF1	Mme_chr20	mkr5389	15970059	90.26
JIGA_femF1	Mme_chr20	mkr5390	15989446	90.26
JIGA_femF1	Mme_chr20	mkr5391	15992974	90.26
JIGA_femF1	Mme_chr20	mkr5392	16036582	90.26
JIGA_femF1	Mme_chr20	mkr5393	16053108	90.26
JIGA_femF1	Mme_chr20	mkr5394	16067585	90.26
JIGA_femF1	Mme_chr20	mkr5395	16097067	90.99
JIGA_femF1	Mme_chr20	mkr5396	16139406	90.99
JIGA_femF1	Mme_chr20	mkr5397	16163752	90.99
JIGA_femF1	Mme_chr20	mkr5398	16323170	93.21
JIGA_femF1	Mme_chr20	mkr5399	16354277	93.21
JIGA_femF1	Mme_chr20	mkr5400	16367246	93.21
JIGA_femF1	Mme_chr20	mkr5401	16466054	96.2
JIGA_femF1	Mme_chr20	mkr5402	16478247	96.2
JIGA_femF1	Mme_chr20	mkr5403	16510934	96.93
JIGA_femF1	Mme_chr20	mkr5404	16688690	97.66
JIGA_femF1	Mme_chr20	mkr5405	16702533	97.66
JIGA_femF1	Mme_chr20	mkr5406	16710580	98.39
JIGA_femF1	Mme_chr20	mkr5407	16822765	97.66
JIGA_femF1	Mme_chr20	mkr5408	16833684	97.66
JIGA_femF1	Mme_chr20	mkr5409	16857136	97.66
JIGA_femF1	Mme_chr20	mkr5410	16891261	97.66
JIGA_femF1	Mme_chr20	mkr5411	17025146	96.93
JIGA_femF1	Mme_chr20	mkr5412	17189700	102.15
JIGA_femF1	Mme_chr20	mkr5413	17189776	102.15
JIGA_femF1	Mme_chr20	mkr5414	17237661	97.66
JIGA_femF1	Mme_chr20	mkr5415	17280556	102.15
JIGA_femF1	Mme_chr20	mkr5416	17371659	104.37
JIGA_femF1	Mme_chr20	mkr5417	17426780	105.1
JIGA_femF1	Mme_chr20	mkr5418	17498968	108.09
JIGA_femF1	Mme_chr20	mkr5419	17509057	108.09
JIGA_femF1	Mme_chr20	mkr5420	17637213	110.31
JIGA_femF1	Mme_chr20	mkr5421	17755768	112.53
JIGA_femF1	Mme_chr20	mkr5422	17972097	114
JIGA_femF1	Mme_chr20	mkr5423	18164943	119.35
JIGA_femF1	Mme_chr20	mkr5424	18175013	123.9
JIGA_femF1	Mme_chr20	mkr5425	18210819	124.63
JIGA_femF1	Mme_chr20	mkr5426	18287669	124.63
JIGA_femF1	Mme_chr20	mkr5427	18311834	124.63
JIGA_femF1	Mme_chr20	mkr5428	18317161	126.1
JIGA_femF1	Mme_chr20	mkr5429	18323452	126.83
JIGA_femF1	Mme_chr23	mkr5430	2607	0
JIGA_femF1	Mme_chr23	mkr5431	20358	0
JIGA_femF1	Mme_chr23	mkr5432	25337	0
JIGA_femF1	Mme_chr23	mkr5433	88445	0
JIGA_femF1	Mme_chr23	mkr5434	107535	0
JIGA_femF1	Mme_chr23	mkr5435	353174	1.47
JIGA_femF1	Mme_chr23	mkr5436	453041	1.47
JIGA_femF1	Mme_chr23	mkr5437	580631	3.69
JIGA_femF1	Mme_chr23	mkr5438	603566	4.42
JIGA_femF1	Mme_chr23	mkr5439	637797	5.15
JIGA_femF1	Mme_chr23	mkr5440	643968	6.62
JIGA_femF1	Mme_chr23	mkr5441	742918	7.35
JIGA_femF1	Mme_chr23	mkr5442	764674	8.08
JIGA_femF1	Mme_chr23	mkr5443	788191	8.08
JIGA_femF1	Mme_chr23	mkr5444	798183	8.08
JIGA_femF1	Mme_chr23	mkr5445	807426	8.08
JIGA_femF1	Mme_chr23	mkr5446	868137	8.08
JIGA_femF1	Mme_chr23	mkr5447	928140	10.31
JIGA_femF1	Mme_chr23	mkr5448	987509	12.53
JIGA_femF1	Mme_chr23	mkr5449	1060638	16.29
JIGA_femF1	Mme_chr23	mkr5450	1069656	16.29
JIGA_femF1	Mme_chr23	mkr5451	1089363	16.29
JIGA_femF1	Mme_chr23	mkr5452	1105469	17.02
JIGA_femF1	Mme_chr23	mkr5453	1149584	17.02
JIGA_femF1	Mme_chr23	mkr5454	1160817	17.02
JIGA_femF1	Mme_chr23	mkr5455	1394251	24.01
JIGA_femF1	Mme_chr23	mkr5456	1402236	24.01
JIGA_femF1	Mme_chr23	mkr5457	1422195	24.74
JIGA_femF1	Mme_chr23	mkr5458	1426071	25.47
JIGA_femF1	Mme_chr23	mkr5459	1432553	26.2
JIGA_femF1	Mme_chr23	mkr5460	1439806	25.47
JIGA_femF1	Mme_chr23	mkr5461	1444276	26.93
JIGA_femF1	Mme_chr23	mkr5462	1451621	26.2
JIGA_femF1	Mme_chr23	mkr5463	1519023	29.15
JIGA_femF1	Mme_chr23	mkr5464	1571091	31.37
JIGA_femF1	Mme_chr23	mkr5465	1576445	32.1
JIGA_femF1	Mme_chr23	mkr5466	1616094	32.83
JIGA_femF1	Mme_chr23	mkr5467	1656905	34.3
JIGA_femF1	Mme_chr23	mkr5468	1731212	34.3
JIGA_femF1	Mme_chr23	mkr5469	1753681	34.3
JIGA_femF1	Mme_chr23	mkr5470	1770884	34.3
JIGA_femF1	Mme_chr23	mkr5471	1805660	34.3
JIGA_femF1	Mme_chr23	mkr5472	1810737	34.3
JIGA_femF1	Mme_chr23	mkr5473	1854568	35.03
JIGA_femF1	Mme_chr23	mkr5474	2029965	35.76
JIGA_femF1	Mme_chr23	mkr5475	2056256	36.49
JIGA_femF1	Mme_chr23	mkr5476	2191873	37.22
JIGA_femF1	Mme_chr23	mkr5477	2342271	40.98
JIGA_femF1	Mme_chr23	mkr5478	2424798	43.97
JIGA_femF1	Mme_chr23	mkr5479	2460462	45.44
JIGA_femF1	Mme_chr23	mkr5480	2460896	46.9
JIGA_femF1	Mme_chr23	mkr5481	2464127	46.17
JIGA_femF1	Mme_chr23	mkr5482	2469059	46.17
JIGA_femF1	Mme_chr23	mkr5483	2528324	46.17
JIGA_femF1	Mme_chr23	mkr5484	2690120	46.17
JIGA_femF1	Mme_chr23	mkr5485	2724737	46.17
JIGA_femF1	Mme_chr23	mkr5486	2729261	46.17
JIGA_femF1	Mme_chr23	mkr5487	2831297	46.17
